,lr=0.1,lr=0.01,lr=0.001,lr=0.0001,lr=1e-05,lr=1e-06,lr=1e-07,lr=1e-08,lr=1e-09
0,25.29447364807129,18.9573917388916,19.154150009155273,25.260522842407227,29.604862213134766,22.658910751342773,27.341800689697266,25.784820556640625,25.9965877532959
1,0.0014250449603423476,0.30079060792922974,0.00017723109340295196,16.381582260131836,17.45157241821289,15.95574951171875,17.404190063476562,16.266273498535156,14.959233283996582
2,0.003764801425859332,4.048624038696289,0.001046279794536531,11.830531120300293,16.81317901611328,16.31275177001953,16.64204216003418,17.126483917236328,15.47184944152832
3,9.025956387631595e-05,0.2714831531047821,0.019637901335954666,6.637940883636475,15.07763385772705,15.71304988861084,17.107397079467773,16.378477096557617,12.750553131103516
4,0.00046537662274204195,4.690665264206473e-06,0.00103440647944808,0.5411887168884277,15.864275932312012,14.478520393371582,15.125201225280762,15.976930618286133,11.725306510925293
5,0.0017995297675952315,2.193065665778704e-05,0.00428154319524765,0.00031404008041135967,15.749856948852539,18.897541046142578,15.17546558380127,15.9277925491333,16.397817611694336
6,6.518635200336576e-05,1.6644920833641663e-05,0.002691769739612937,2.5808665668591857e-05,13.196599006652832,16.044675827026367,15.560812950134277,15.516535758972168,16.77228355407715
7,0.00018437334802001715,1.8519727746024728e-05,0.003831332316622138,2.2605681806453504e-05,15.329035758972168,17.27484130859375,16.167043685913086,17.605731964111328,11.91207504272461
8,5.484524808707647e-05,9.1167887148913e-05,0.0005649153608828783,2.3758111638017e-05,18.603439331054688,16.771276473999023,13.490191459655762,15.572253227233887,16.073774337768555
9,1.741625601425767e-05,6.463315003202297e-07,0.024079790338873863,1.081562231775024e-06,16.288101196289062,15.422998428344727,17.306644439697266,16.435321807861328,16.3874568939209
10,0.0003548495878931135,3.6744495446328074e-06,0.0016270034248009324,0.00016999358194880188,17.337203979492188,15.718478202819824,15.4375581741333,16.1648006439209,16.70951271057129
11,2.6547900233708788e-06,4.291908408049494e-05,0.3373348116874695,0.00021017114340793341,14.142313957214355,16.134626388549805,17.11241912841797,15.059460639953613,17.218408584594727
12,0.0013219647808000445,5.494952347362414e-06,3.238806675653905e-05,3.820287020062096e-06,15.32293701171875,16.79730224609375,17.99201774597168,17.659849166870117,12.69662857055664
13,6.662638043053448e-05,2.312327069375897e-06,3.283275873400271e-08,3.653462772490457e-05,15.566024780273438,14.820327758789062,15.079513549804688,16.451690673828125,15.569706916809082
14,1.466856338083744e-05,3.1740051781525835e-05,3.6634889966080664e-06,2.852175384759903e-05,14.85941219329834,17.052305221557617,15.691064834594727,14.870404243469238,16.1456356048584
15,0.002974004717543721,2.6439238354214467e-06,3.919851951650344e-05,3.9007685700198635e-05,14.658952713012695,14.392560005187988,13.901007652282715,14.567855834960938,13.966595649719238
16,0.00028501611086539924,5.184347173781134e-07,2.6066083592013456e-05,0.0001369717065244913,14.896639823913574,17.815540313720703,15.639007568359375,16.843841552734375,16.217350006103516
17,0.0003157493192702532,3.144523361697793e-07,1.1125400305900257e-05,0.00017698993906378746,13.081591606140137,12.703753471374512,12.622648239135742,16.831485748291016,17.417999267578125
