,layers=1,layers=2,layers=3,layers=4,layers=5,layers=6,layers=7,layers=8,layers=9,layers=10,layers=11,layers=12,layers=13,layers=14,layers=15,layers=16,layers=17,layers=18,layers=19,layers=20
0,19.23908805847168,17.79176139831543,22.464330673217773,24.158672332763672,30.49129295349121,22.38411521911621,26.253101348876953,23.623371124267578,21.644954681396484,26.01506996154785,20.80657386779785,24.093612670898438,26.798080444335938,29.77785301208496,21.09895133972168,20.63003921508789,24.779788970947266,34.4892463684082,26.852575302124023,23.935272216796875
1,15.796088218688965,14.819992065429688,14.710036277770996,17.06427574157715,15.279040336608887,17.137937545776367,15.545187950134277,16.440916061401367,16.503019332885742,16.114776611328125,16.00178337097168,15.24741268157959,14.418599128723145,15.68932819366455,15.386527061462402,16.608346939086914,17.8100528717041,14.46593952178955,15.956875801086426,12.626575469970703
2,10.594001770019531,13.010380744934082,15.616752624511719,17.1800594329834,14.233428001403809,15.218859672546387,16.079879760742188,16.543521881103516,15.470329284667969,14.925081253051758,17.466773986816406,16.797805786132812,16.354694366455078,14.583749771118164,16.25721549987793,13.808218955993652,14.526944160461426,13.685065269470215,17.336219787597656,18.01912498474121
3,4.55328893661499,7.392667293548584,11.520700454711914,15.358611106872559,15.204380989074707,16.529762268066406,15.701720237731934,15.980356216430664,16.175907135009766,15.176462173461914,17.785690307617188,17.248014450073242,15.22815227508545,15.25207233428955,16.941162109375,15.106694221496582,18.187543869018555,16.29785919189453,16.711801528930664,15.296679496765137
4,0.06661882996559143,0.5674112439155579,5.059924602508545,9.953105926513672,14.597628593444824,15.28320026397705,11.918752670288086,14.614944458007812,13.940195083618164,16.15514373779297,14.754663467407227,13.542497634887695,14.753761291503906,16.061941146850586,15.8206148147583,16.474029541015625,16.742431640625,14.171014785766602,15.54077434539795,14.219714164733887
5,2.044278517132625e-05,0.0003819914418272674,0.00020700324967037886,4.8941216468811035,10.84379768371582,14.94433879852295,15.429272651672363,15.759315490722656,15.140253067016602,16.88197135925293,16.08668327331543,16.213586807250977,16.285791397094727,15.796854019165039,17.145605087280273,12.957724571228027,14.141949653625488,12.590118408203125,16.354093551635742,14.465933799743652
6,6.731316534569487e-05,2.1177993403398432e-05,0.0003485363849904388,0.00025459154858253896,4.129030227661133,13.46103572845459,16.147998809814453,14.370587348937988,12.083117485046387,14.355691909790039,14.286419868469238,15.87012767791748,15.969714164733887,15.662596702575684,11.705671310424805,12.014976501464844,17.45464324951172,14.064093589782715,15.013455390930176,14.4203519821167
7,1.961905581993051e-05,6.4038090386020485e-06,5.294796574162319e-05,0.00035352143459022045,7.55637529437081e-07,5.9607343673706055,12.567347526550293,14.107330322265625,10.558279991149902,14.28979206085205,14.735568046569824,13.894248962402344,15.70202350616455,15.874884605407715,16.055805206298828,14.094983100891113,11.580729484558105,14.540026664733887,13.12756633758545,15.370637893676758
8,1.3133103493601084e-09,4.958769750373904e-06,3.6216265471011866e-06,4.9970694817602634e-06,6.881591980345547e-05,0.00011502607958391309,7.022337436676025,10.739412307739258,13.303790092468262,11.782119750976562,15.785041809082031,16.50988006591797,14.221880912780762,14.255266189575195,14.788992881774902,12.82287883758545,15.568446159362793,15.554888725280762,15.410324096679688,15.384421348571777
9,4.224077656544978e-07,2.9434895623126067e-06,2.7153233531862497e-05,1.2017610515613342e-06,7.404608186334372e-05,1.8828814063454047e-09,0.44868287444114685,8.384286880493164,11.028315544128418,9.337004661560059,13.434844970703125,14.739178657531738,11.175093650817871,14.101733207702637,13.89673137664795,9.796428680419922,12.095672607421875,12.77330493927002,12.062514305114746,14.481218338012695
