,lr=0.1,lr=0.01,lr=0.001,lr=0.0001,lr=1e-05,lr=1e-06,lr=1e-07,lr=1e-08,lr=1e-09
0,13.273111343383789,15.801867485046387,10.915974617004395,10.264495849609375,13.17563533782959,12.4002103805542,8.849674224853516,13.68084716796875,7.880984783172607
1,0.0009615259477868676,0.3088015019893646,0.00029498740332201123,5.848076820373535,5.597399711608887,4.4147491455078125,5.768866062164307,5.694852352142334,4.910393714904785
2,0.0013733746018260717,7.217064558062702e-05,0.003049710066989064,5.131246089935303,3.984724760055542,6.008803367614746,3.6723439693450928,4.482982158660889,5.215086460113525
3,2.4239312779172906e-07,1.9479853108350653e-06,0.0007483066874556243,1.1518261432647705,4.52099609375,6.058183670043945,4.77098274230957,4.782151699066162,5.453030586242676
4,0.0004070490540470928,0.00010775986447697505,1.3619651326735038e-05,0.000252518686465919,5.279344081878662,4.17803430557251,5.072639465332031,4.550156593322754,4.877347469329834
5,8.805211109574884e-06,2.1090309019200504e-05,0.9804267287254333,5.401461294241017e-06,5.489597320556641,4.471353530883789,5.937846660614014,6.162312984466553,6.296494960784912
6,2.431283974146936e-08,2.5360059225931764e-05,0.0006772788474336267,2.4505321562173776e-05,5.486920356750488,5.678102016448975,5.549030303955078,6.656446933746338,4.683112621307373
7,2.7750333174481057e-05,0.00013729557394981384,5.46511982975062e-05,3.608065890148282e-05,6.795163154602051,6.399565696716309,6.177553176879883,6.24756383895874,4.619094371795654
8,3.184221714036539e-05,2.888932613132056e-06,9.263064566766843e-05,2.858035804820247e-05,4.422590732574463,4.94446325302124,5.340457916259766,4.754924774169922,5.916313171386719
9,6.809445039834827e-06,1.4365162314788904e-05,0.0001263591693714261,1.154600795416627e-05,3.463350772857666,3.848088026046753,5.420979976654053,5.6361403465271,4.830484867095947
10,0.0002059754478977993,1.0732895134424325e-05,4.0787617763271555e-05,1.4973289808040136e-07,4.161906719207764,5.951841354370117,5.556276798248291,5.240329742431641,5.911658763885498
11,0.0004191731568425894,5.51061202713754e-06,6.482496974058449e-05,6.7535665948526e-08,4.8282060623168945,6.028897762298584,6.040356636047363,6.9772186279296875,4.814791202545166
12,4.562512185657397e-05,0.00019344320753589272,3.306730286567472e-05,3.505511358525837e-06,4.7977495193481445,6.13720178604126,5.967559814453125,5.648947238922119,3.1932992935180664
13,0.0001740838633850217,8.442554644716438e-06,0.00024320273951161653,3.476670462987386e-05,4.572070598602295,5.124803066253662,5.423582553863525,5.642481327056885,4.466073513031006
14,0.011033417657017708,3.959958485211246e-05,6.0129664234409574e-06,5.1517821702873334e-05,3.9549663066864014,4.996650695800781,5.45747709274292,4.843624114990234,5.625247478485107
15,5.6718465202720836e-05,9.631038847146556e-05,4.370046008261852e-05,6.751088221790269e-06,4.619947910308838,6.5233893394470215,5.79250955581665,5.974259853363037,6.607862949371338
16,0.00024151024990715086,4.540315057965927e-05,3.1261002732208e-05,5.33737511432264e-06,4.433169841766357,5.423884391784668,5.153569221496582,4.6166887283325195,6.116883277893066
17,0.0017274263082072139,3.96085852116812e-05,0.00037449831143021584,2.8537036996567622e-05,3.936368703842163,5.270436763763428,4.403944492340088,6.492211818695068,3.6793510913848877
18,9.306254651164636e-05,4.355058990768157e-06,5.09546453031362e-07,2.1053097952972166e-05,4.914611339569092,6.205031871795654,5.23724889755249,6.375789165496826,5.325669288635254
