,layers=1,layers=2,layers=3,layers=4,layers=5,layers=6,layers=7,layers=8,layers=9,layers=10,layers=11,layers=12,layers=13,layers=14,layers=15,layers=16,layers=17,layers=18,layers=19,layers=20
0,0.7999836802482605,0.5999879837036133,0.5999879837036133,0.5999879837036133,0.3999919891357422,0.5999879837036133,0.3999919891357422,0.7999839782714844,0.7999839782714844,0.7999839782714844,0.1999959945678711,0.3999919891357422,0.1999959945678711,0.1999959945678711,0.1999959945678711,0.5999879837036133,0.7999839782714844,0.1999959945678711,0.1999959945678711,0.7999839782714844
1,0.15861783921718597,0.17039397358894348,0.19252143800258636,0.1945190578699112,0.19394293427467346,0.1939680427312851,0.1940164715051651,0.1937892585992813,0.19392290711402893,0.19443705677986145,0.19422867894172668,0.19520686566829681,0.1944941133260727,0.1944471150636673,0.19483274221420288,0.194173201918602,0.1940268725156784,0.1944740265607834,0.1950976401567459,0.1946525275707245
2,0.12882183492183685,0.15243835747241974,0.16152840852737427,0.18054454028606415,0.18510611355304718,0.1862986534833908,0.18669773638248444,0.18772153556346893,0.18648625910282135,0.18835996091365814,0.1869908720254898,0.18878309428691864,0.1868024319410324,0.18774119019508362,0.18877343833446503,0.1865622103214264,0.18639397621154785,0.18733184039592743,0.18909765779972076,0.189287930727005
3,0.10469142347574234,0.10970325767993927,0.15616044402122498,0.1576785296201706,0.17069682478904724,0.1770077496767044,0.17696134746074677,0.17798307538032532,0.17754562199115753,0.1817091703414917,0.17906437814235687,0.18264369666576385,0.17858965694904327,0.18049287796020508,0.1835053265094757,0.17658507823944092,0.17812733352184296,0.18077580630779266,0.18253614008426666,0.18400610983371735
4,0.1040346771478653,0.1083914041519165,0.13475096225738525,0.15737266838550568,0.15771155059337616,0.16415748000144958,0.1668943166732788,0.16846804320812225,0.16862967610359192,0.174348384141922,0.1708994209766388,0.1769580841064453,0.16988632082939148,0.17324529588222504,0.17690956592559814,0.16742780804634094,0.16964808106422424,0.17342662811279297,0.17576301097869873,0.17844484746456146
5,0.10264384746551514,0.13347676396369934,0.13456103205680847,0.13281507790088654,0.1572660207748413,0.1587543934583664,0.157895028591156,0.15968595445156097,0.16123250126838684,0.16605930030345917,0.1634034365415573,0.16939328610897064,0.16280607879161835,0.16660495102405548,0.17123943567276,0.16118356585502625,0.16218090057373047,0.16547814011573792,0.16951340436935425,0.17361454665660858
6,0.09911829233169556,0.10384517163038254,0.1343810260295868,0.12335819005966187,0.12624089419841766,0.16274802386760712,0.15764403343200684,0.15801207721233368,0.1585431843996048,0.15962696075439453,0.15832844376564026,0.1642743945121765,0.15908139944076538,0.1609276831150055,0.1655755490064621,0.15782855451107025,0.15707844495773315,0.1601998209953308,0.164179265499115,0.16816255450248718
7,0.08693671226501465,0.09473934024572372,0.12397002428770065,0.10684342682361603,0.12497172504663467,0.14620938897132874,0.17103007435798645,0.15854695439338684,0.1605157107114792,0.1555340737104416,0.15829885005950928,0.16007216274738312,0.15921883285045624,0.15790854394435883,0.1613587886095047,0.15763406455516815,0.1550052911043167,0.15739887952804565,0.16037054359912872,0.16425199806690216
8,0.10774459689855576,0.09497274458408356,0.11240362375974655,0.1051798090338707,0.12707582116127014,0.15332210063934326,0.15404699742794037,0.17818818986415863,0.1756032556295395,0.15509852766990662,0.16068196296691895,0.15811340510845184,0.16373978555202484,0.15661226212978363,0.15904992818832397,0.1628706306219101,0.15597262978553772,0.15707920491695404,0.15854553878307343,0.16077828407287598
9,0.09847509115934372,0.11448311805725098,0.11427932232618332,0.10332309454679489,0.12775692343711853,0.12496600300073624,0.15796737372875214,0.16127589344978333,0.1770472526550293,0.1585732102394104,0.17352186143398285,0.15871556103229523,0.17720754444599152,0.15859682857990265,0.15832416713237762,0.18085722625255585,0.1617046445608139,0.15825249254703522,0.15870989859104156,0.15816055238246918
