,bs=1,bs=11,bs=21,bs=31,bs=41,bs=51,bs=61,bs=71,bs=81,bs=91
0,0.1999959945678711,0.1999959945678711,0.3999919891357422,0.1999959945678711,0.1999959945678711,0.1999959945678711,0.1999959945678711,0.3999919891357422,0.5999879837036133,0.1999959945678711
1,0.1999959945678711,0.1997184157371521,0.19908320903778076,0.19854894280433655,0.19749537110328674,0.19608443975448608,0.19618289172649384,0.1937997192144394,0.18297670781612396,0.18170616030693054
2,0.2000359147787094,0.1990802139043808,0.19888481497764587,0.19557543098926544,0.18935802578926086,0.18120501935482025,0.17674770951271057,0.16098077595233917,0.15617786347866058,0.1571171134710312
3,0.7999830842018127,0.19840572774410248,0.19596555829048157,0.1870547980070114,0.1751231849193573,0.16247574985027313,0.15609125792980194,0.15866629779338837,0.15786437690258026,0.11774945259094238
4,0.5998659133911133,0.19812026619911194,0.19229881465435028,0.181819349527359,0.1575179398059845,0.1565905213356018,0.13903366029262543,0.14027877151966095,0.1344996988773346,0.09903756529092789
5,0.5999054908752441,0.19749954342842102,0.18676821887493134,0.16735900938510895,0.1553657054901123,0.16478416323661804,0.10705669224262238,0.12962384521961212,0.12060043960809708,0.10176117718219757
6,0.5998638272285461,0.19687984883785248,0.18070629239082336,0.15237481892108917,0.15486381947994232,0.13037832081317902,0.09956031292676926,0.11444592475891113,0.11257714033126831,0.1045098528265953
7,0.7997360229492188,0.1947258859872818,0.1726277619600296,0.1443333625793457,0.1523204892873764,0.12569338083267212,0.11225353926420212,0.10969581454992294,0.07782235741615295,0.10584750026464462
8,0.39990708231925964,0.1937323361635208,0.1596960574388504,0.14331543445587158,0.1262548267841339,0.1041676327586174,0.1134309321641922,0.10147344321012497,0.08515524864196777,0.09980284422636032
9,0.1999119371175766,0.1906629055738449,0.15337161719799042,0.15200401842594147,0.11583677679300308,0.10155957192182541,0.12283589690923691,0.09971798211336136,0.09661485254764557,0.0987687036395073
10,0.7997291684150696,0.18847711384296417,0.15156981348991394,0.12753574550151825,0.10808946937322617,0.11159022152423859,0.1284763067960739,0.10145659744739532,0.1009339913725853,0.11977159976959229
11,0.3997376561164856,0.18514204025268555,0.14798347651958466,0.11133395880460739,0.09984292834997177,0.15028563141822815,0.126400426030159,0.0967879518866539,0.10965175926685333,0.11600654572248459
12,0.19986841082572937,0.18316997587680817,0.14751051366329193,0.10997946560382843,0.09969677776098251,0.16010615229606628,0.12485293298959732,0.10907087475061417,0.1087343692779541,0.10477595776319504
13,0.19982481002807617,0.18606318533420563,0.15255887806415558,0.1311674863100052,0.0976981371641159,0.14722752571105957,0.12870164215564728,0.0928526446223259,0.11014597862958908,0.0901729092001915
14,0.1998664289712906,0.17101190984249115,0.16229216754436493,0.12712658941745758,0.0951274186372757,0.12388228625059128,0.13052819669246674,0.11179312318563461,0.12519852817058563,0.09110597521066666
15,0.5998064279556274,0.17442277073860168,0.15570643544197083,0.14696355164051056,0.116587795317173,0.11534766107797623,0.12336283177137375,0.0883554145693779,0.10917978733778,0.11571764200925827
16,0.7997104525566101,0.1722072809934616,0.15553803741931915,0.12719789147377014,0.12153196334838867,0.1007869765162468,0.12381608784198761,0.1045563742518425,0.1034976989030838,0.11729466170072556
17,0.39963844418525696,0.16154587268829346,0.1257636547088623,0.12379942089319229,0.11365833133459091,0.10375454276800156,0.12101147323846817,0.10222791880369186,0.10609755665063858,0.11217731237411499
18,0.7997884750366211,0.15154318511486053,0.11784174293279648,0.11569960415363312,0.10899975150823593,0.11758851259946823,0.11257908493280411,0.11547648906707764,0.12233801186084747,0.10486320406198502
19,0.3995441496372223,0.15051482617855072,0.10913579910993576,0.14843185245990753,0.11447189003229141,0.0985836461186409,0.11048977822065353,0.1017371341586113,0.12172903120517731,0.10020017623901367
20,0.39945465326309204,0.14456193149089813,0.11179374903440475,0.1401747465133667,0.11395304650068283,0.09603270888328552,0.11609101295471191,0.10173924267292023,0.09853984415531158,0.1092362180352211
21,0.5997062921524048,0.1348603218793869,0.1269952356815338,0.13023993372917175,0.10829199850559235,0.12895874679088593,0.11502145975828171,0.10901689529418945,0.09804821014404297,0.10474690049886703
22,0.19967655837535858,0.13018503785133362,0.11470229923725128,0.12642961740493774,0.11943250149488449,0.12367172539234161,0.1278204768896103,0.10963299125432968,0.09175658226013184,0.09851663559675217
23,0.19972358644008636,0.13072621822357178,0.13062766194343567,0.10753510147333145,0.11553929001092911,0.11087211221456528,0.10730250924825668,0.12190993130207062,0.09353812038898468,0.09631382673978806
24,0.5997321605682373,0.1375620812177658,0.11819225549697876,0.10468976944684982,0.11452498286962509,0.11505688726902008,0.0998661071062088,0.11261641979217529,0.10353434085845947,0.10513303428888321
25,0.7993035316467285,0.1393970549106598,0.11872556060552597,0.10028641670942307,0.10992418974637985,0.08252215385437012,0.09895181655883789,0.10990718752145767,0.11527575552463531,0.10820802301168442
26,0.19957612454891205,0.14654725790023804,0.10857190191745758,0.10574550926685333,0.11183994263410568,0.0777214914560318,0.11672413349151611,0.1109522208571434,0.11241552978754044,0.09665041416883469
27,0.19953155517578125,0.14338314533233643,0.10749093443155289,0.10320456326007843,0.11982496082782745,0.11054568737745285,0.09933062642812729,0.11909987032413483,0.1077646017074585,0.09554016590118408
28,0.19948093593120575,0.14422892034053802,0.10799910873174667,0.10211999714374542,0.12889067828655243,0.08893566578626633,0.07728543877601624,0.12397237122058868,0.09868861734867096,0.07602351903915405
29,0.5993798971176147,0.14611023664474487,0.11305230110883713,0.10539441555738449,0.12044663727283478,0.1234619989991188,0.09463467448949814,0.09481122344732285,0.08881035447120667,0.08631478250026703
30,0.5992375612258911,0.14515934884548187,0.1491481512784958,0.11582257598638535,0.12442674487829208,0.12497692555189133,0.1004628911614418,0.07960665971040726,0.09822862595319748,0.08617419004440308
31,0.5997580885887146,0.14532840251922607,0.10990791767835617,0.12408246845006943,0.11962751299142838,0.11980559676885605,0.09792597591876984,0.08291734009981155,0.09008046239614487,0.08343338221311569
32,0.19936390221118927,0.13730935752391815,0.11023373901844025,0.12372749298810959,0.12081654369831085,0.11040616035461426,0.09742254763841629,0.09328232705593109,0.0878802165389061,0.08647407591342926
33,0.39909055829048157,0.15468184649944305,0.10796242952346802,0.1230660006403923,0.11820658296346664,0.12197746336460114,0.0977029800415039,0.11238346248865128,0.10082212835550308,0.09562993794679642
34,0.39898037910461426,0.12836667895317078,0.1143890768289566,0.11030133068561554,0.11550187319517136,0.11373882740736008,0.10113131999969482,0.11475706100463867,0.08938314020633698,0.10057013481855392
35,0.5991527438163757,0.11925332993268967,0.12218693643808365,0.10799061506986618,0.10529734939336777,0.11884786933660507,0.10140647739171982,0.11614258587360382,0.09002184122800827,0.10177899897098541
36,0.7988061308860779,0.11442675441503525,0.126344233751297,0.10784826427698135,0.10550164431333542,0.11214295774698257,0.10829873383045197,0.11633744090795517,0.10244045406579971,0.10980832576751709
