,lr=0.1,lr=0.01,lr=0.001,lr=0.0001,lr=1e-05,lr=1e-06,lr=1e-07,lr=1e-08,lr=1e-09
0,0.5999879837036133,0.5999879837036133,0.7999839782714844,0.5999879837036133,0.5999879837036133,0.3999919891357422,0.1999959945678711,0.5999879837036133,0.1999959945678711
1,0.14917583763599396,0.13964448869228363,0.1497877687215805,0.16989260911941528,0.19942688941955566,0.19994515180587769,0.19999073445796967,0.1999955028295517,0.1999959498643875
2,0.350720077753067,0.10059978067874908,0.15400655567646027,0.1487278789281845,0.19866050779819489,0.19989074766635895,0.19998565316200256,0.19999495148658752,0.19999590516090393
3,0.2280852049589157,0.04346528276801109,0.15396952629089355,0.11700377613306046,0.19756391644477844,0.1998404711484909,0.1999800205230713,0.19999440014362335,0.19999586045742035
4,0.30873751640319824,0.09645562618970871,0.17599903047084808,0.11325694620609283,0.19619840383529663,0.19977788627147675,0.19997473061084747,0.19999387860298157,0.19999578595161438
5,0.08266917616128922,0.09572776407003403,0.18441639840602875,0.11794357746839523,0.19372513890266418,0.19972959160804749,0.19996988773345947,0.1999933272600174,0.1999957412481308
6,0.3388705551624298,0.04408859461545944,0.13352613151073456,0.12514129281044006,0.19118116796016693,0.1996661275625229,0.19996416568756104,0.1999928504228592,0.19999568164348602
7,0.34314975142478943,0.09627320617437363,0.13409636914730072,0.10127953439950943,0.18796531856060028,0.19960498809814453,0.19995874166488647,0.19999225437641144,0.19999563694000244
8,0.09363456815481186,0.07908827066421509,0.1652631312608719,0.10299444198608398,0.1846839189529419,0.1995500922203064,0.19995328783988953,0.19999174773693085,0.19999556243419647
9,0.12740473449230194,0.07946070283651352,0.15246926248073578,0.0890628844499588,0.1800200492143631,0.19948981702327728,0.19994835555553436,0.19999121129512787,0.1999955177307129
10,0.23150458931922913,0.11072316020727158,0.10372697561979294,0.09777408838272095,0.17361381649971008,0.1994311809539795,0.19994288682937622,0.1999906599521637,0.1999954730272293
11,0.5326366424560547,0.037414222955703735,0.10358311235904694,0.09789425134658813,0.168601393699646,0.1993594914674759,0.199937641620636,0.1999901831150055,0.19999542832374573
12,0.19224195182323456,0.028569618239998817,0.1298697143793106,0.111821249127388,0.1644323170185089,0.19928978383541107,0.1999320238828659,0.19998958706855774,0.19999538362026215
13,0.07709114998579025,0.10911533981561661,0.13669636845588684,0.11098869889974594,0.16109317541122437,0.19922710955142975,0.1999271661043167,0.19998906552791595,0.19999532401561737
14,0.25324973464012146,0.05043381080031395,0.14308522641658783,0.1038876548409462,0.159695103764534,0.19915154576301575,0.1999213695526123,0.19998858869075775,0.1999952644109726
15,0.24467530846595764,0.1047404557466507,0.1318858116865158,0.10293860733509064,0.15916761755943298,0.1990794837474823,0.1999160349369049,0.19998799264431,0.19999520480632782
16,0.18353432416915894,0.12480660527944565,0.13236919045448303,0.1033882424235344,0.1579812616109848,0.19900231063365936,0.19991080462932587,0.19998744130134583,0.19999516010284424
17,0.18238972127437592,0.03474924713373184,0.12739531695842743,0.08641897886991501,0.15714797377586365,0.198919877409935,0.19990529119968414,0.19998691976070404,0.19999508559703827
18,0.1702573150396347,0.03049158863723278,0.13177631795406342,0.0763339176774025,0.15717628598213196,0.19887559115886688,0.19989971816539764,0.19998641312122345,0.1999950408935547
19,0.31242743134498596,0.010000058449804783,0.14950798451900482,0.09959457069635391,0.15933828055858612,0.19875209033489227,0.19989453256130219,0.19998584687709808,0.1999949961900711
20,0.4233969748020172,0.07947190850973129,0.13122117519378662,0.09793104976415634,0.1644582599401474,0.19866158068180084,0.19988922774791718,0.1999853402376175,0.19999495148658752
21,0.4825908839702606,0.09741164743900299,0.12940405309200287,0.10562055557966232,0.16978035867214203,0.19857022166252136,0.19988389313220978,0.1999848186969757,0.19999490678310394
22,0.30396661162376404,0.0706515833735466,0.12354306131601334,0.09323340654373169,0.16329173743724823,0.1984935998916626,0.19987855851650238,0.19998426735401154,0.19999483227729797
23,0.3078208863735199,0.1098238155245781,0.13657771050930023,0.09140228480100632,0.15200556814670563,0.1983940750360489,0.19987338781356812,0.19998374581336975,0.1999947875738144
24,0.31638890504837036,0.08762337267398834,0.12050346285104752,0.09914132952690125,0.144126296043396,0.19828064739704132,0.19986745715141296,0.19998319447040558,0.19999472796916962
25,0.1870594024658203,0.04323488101363182,0.11142903566360474,0.10062722116708755,0.14681003987789154,0.1981876939535141,0.19986198842525482,0.199982687830925,0.19999468326568604
26,0.10169661045074463,0.032315656542778015,0.12734918296337128,0.10373780876398087,0.14541451632976532,0.1980741024017334,0.19985650479793549,0.199982151389122,0.19999463856220245
27,0.46085676550865173,0.07638489454984665,0.112673319876194,0.10322306305170059,0.13961359858512878,0.19795560836791992,0.19985096156597137,0.19998157024383545,0.19999456405639648
28,0.48810768127441406,0.06126631423830986,0.10734342783689499,0.07284185290336609,0.13540403544902802,0.1978399008512497,0.19984601438045502,0.19998104870319366,0.1999945193529129
29,0.17108260095119476,0.01985689252614975,0.12490415573120117,0.07756193727254868,0.1329759806394577,0.19771181046962738,0.19984018802642822,0.19998057186603546,0.19999447464942932
30,0.29994997382164,0.03711230680346489,0.15399199724197388,0.09509889036417007,0.13431571424007416,0.1976182609796524,0.19983546435832977,0.1999800056219101,0.19999442994594574
31,0.16923141479492188,0.006669217254966497,0.1665741205215454,0.09877446293830872,0.1306000053882599,0.19746221601963043,0.1998290717601776,0.19997942447662354,0.19999435544013977
32,0.45214971899986267,0.045013077557086945,0.1432710886001587,0.09330619871616364,0.12700222432613373,0.1973518431186676,0.1998240202665329,0.19997890293598175,0.1999943107366562
33,0.16429148614406586,0.04641878977417946,0.11504369229078293,0.0896114930510521,0.11946713924407959,0.19719059765338898,0.19981808960437775,0.19997838139533997,0.1999942511320114
34,0.47998037934303284,0.10152876377105713,0.1121014878153801,0.07903246581554413,0.11482377350330353,0.1970633715391159,0.1998123824596405,0.19997787475585938,0.19999420642852783
35,0.35397979617118835,0.09299425035715103,0.10576082766056061,0.07744765281677246,0.11350435018539429,0.19689323008060455,0.19980701804161072,0.19997727870941162,0.19999416172504425
36,0.2874550521373749,0.10604476928710938,0.09843309968709946,0.08605809509754181,0.11596205085515976,0.19675680994987488,0.19980113208293915,0.1999768316745758,0.19999408721923828
37,0.10590868443250656,0.09363852441310883,0.12299390137195587,0.0881454274058342,0.11803090572357178,0.19658589363098145,0.19979578256607056,0.19997623562812805,0.1999940425157547
38,0.3775612711906433,0.06111321970820427,0.12914599478244781,0.08688203245401382,0.11568780243396759,0.19641603529453278,0.19979050755500793,0.19997571408748627,0.19999399781227112
39,0.36528870463371277,0.0681089237332344,0.11435925960540771,0.08197026699781418,0.11409087479114532,0.1962536722421646,0.19978497922420502,0.1999751627445221,0.19999395310878754
40,0.289716511964798,0.07926449924707413,0.13374534249305725,0.07684580236673355,0.11417416483163834,0.1960655003786087,0.19977876543998718,0.1999746859073639,0.19999387860298157
41,0.3783835768699646,0.014839219860732555,0.16270332038402557,0.07338976114988327,0.11466797441244125,0.19590456783771515,0.19977347552776337,0.19997410476207733,0.19999383389949799
42,0.7491490244865417,0.032882966101169586,0.13377545773983002,0.07426431030035019,0.11285882443189621,0.19574086368083954,0.19976745545864105,0.19997356832027435,0.1999937742948532
43,0.7265285849571228,0.06494422256946564,0.1207091361284256,0.07350200414657593,0.12045128643512726,0.19554772973060608,0.1997624784708023,0.19997306168079376,0.19999372959136963
44,0.37150681018829346,0.031436871737241745,0.15386463701725006,0.07349888980388641,0.12622427940368652,0.1953161358833313,0.19975650310516357,0.1999725103378296,0.19999368488788605
45,0.30802062153816223,0.013612923212349415,0.15237946808338165,0.07283898442983627,0.12395169585943222,0.1951395720243454,0.19975166022777557,0.19997195899486542,0.19999361038208008
46,0.08728694915771484,0.026502549648284912,0.14521513879299164,0.07239452749490738,0.12412144988775253,0.19496537744998932,0.19974516332149506,0.19997142255306244,0.1999935656785965
47,0.20550911128520966,0.003321404103189707,0.14465470612049103,0.06258950382471085,0.12447480112314224,0.19469283521175385,0.19973979890346527,0.19997091591358185,0.19999352097511292
48,0.2004958838224411,0.02388182282447815,0.1613217145204544,0.06098441034555435,0.12222645431756973,0.19451792538166046,0.19973395764827728,0.19997034966945648,0.19999347627162933
49,0.27238500118255615,0.0435708612203598,0.12991176545619965,0.06007565185427666,0.12059851735830307,0.19426390528678894,0.1997278928756714,0.1999698132276535,0.19999340176582336
50,0.09769555926322937,0.07159516960382462,0.12985262274742126,0.05742786452174187,0.11894499510526657,0.19401882588863373,0.19972214102745056,0.19996929168701172,0.19999335706233978
51,0.5860459208488464,0.06696311384439468,0.11573397368192673,0.062305208295583725,0.11551369726657867,0.19382566213607788,0.1997160166501999,0.1999688446521759,0.199993297457695
52,0.21315911412239075,0.0750918909907341,0.10625310987234116,0.0622674934566021,0.11354296654462814,0.19353894889354706,0.19971029460430145,0.19996821880340576,0.19999323785305023
53,0.14970563352108002,0.0624096654355526,0.11033151298761368,0.05819376930594444,0.11340353637933731,0.19338443875312805,0.1997053623199463,0.19996774196624756,0.19999317824840546
54,0.08398595452308655,0.08913449198007584,0.1232590451836586,0.059198200702667236,0.11966679245233536,0.19303084909915924,0.19969919323921204,0.1999671310186386,0.19999313354492188
55,0.5065752863883972,0.07519155740737915,0.1036575436592102,0.05914665386080742,0.11918816715478897,0.19275489449501038,0.19969342648983002,0.19996659457683563,0.1999930888414383
56,0.2939286231994629,0.07047336548566818,0.09614501148462296,0.05570719391107559,0.11518897861242294,0.1924973875284195,0.19968900084495544,0.19996605813503265,0.1999930441379547
57,0.12320814281702042,0.09238060563802719,0.12137044966220856,0.05458243563771248,0.1138698011636734,0.19225147366523743,0.19968202710151672,0.19996550679206848,0.19999296963214874
58,0.4342384338378906,0.09433459490537643,0.12995995581150055,0.054056067019701004,0.11264529079198837,0.19193629920482635,0.19967642426490784,0.1999649852514267,0.19999292492866516
59,0.16765008866786957,0.12077303230762482,0.1362820714712143,0.049266111105680466,0.10969390720129013,0.1916300505399704,0.19967123866081238,0.1999644786119461,0.19999288022518158
60,0.30438804626464844,0.047840416431427,0.13785044848918915,0.04688163474202156,0.10786078125238419,0.19135302305221558,0.1996649205684662,0.1999640017747879,0.1999928206205368
61,0.16259916126728058,0.06977124512195587,0.1482590287923813,0.04926147684454918,0.10685574263334274,0.1910301297903061,0.19965900480747223,0.19996348023414612,0.19999276101589203
62,0.18572615087032318,0.08317108452320099,0.1278039813041687,0.04742080345749855,0.1087760329246521,0.19077058136463165,0.1996547132730484,0.19996288418769836,0.19999270141124725
63,0.0783778503537178,0.07547729462385178,0.12283674627542496,0.047871630638837814,0.10918600857257843,0.19045545160770416,0.1996469795703888,0.1999623328447342,0.19999265670776367
64,0.27150270342826843,0.021500959992408752,0.14062117040157318,0.045160528272390366,0.10881391912698746,0.19007737934589386,0.19964173436164856,0.1999618113040924,0.1999926120042801
65,0.10058417171239853,0.059493888169527054,0.12231484800577164,0.04472929611802101,0.1090625524520874,0.18974825739860535,0.19963517785072327,0.19996128976345062,0.19999253749847412
66,0.2474367618560791,0.06602116674184799,0.11533518135547638,0.038312286138534546,0.11469151824712753,0.18943442404270172,0.19962957501411438,0.19996073842048645,0.19999249279499054
67,0.4290687143802643,0.01977020688354969,0.12118055671453476,0.03731875494122505,0.11443283408880234,0.18908044695854187,0.1996232122182846,0.19996018707752228,0.19999244809150696
68,0.35107406973838806,0.07742827385663986,0.12678541243076324,0.04359514266252518,0.1142628937959671,0.18875187635421753,0.1996171772480011,0.1999596804380417,0.19999240338802338
69,0.4358897805213928,0.09281361103057861,0.12384021282196045,0.04027875140309334,0.11195112764835358,0.1883833408355713,0.19961141049861908,0.1999591439962387,0.1999923288822174
70,0.46063023805618286,0.09717720746994019,0.13997972011566162,0.03745374083518982,0.11472593992948532,0.18806983530521393,0.1996058076620102,0.1999586522579193,0.19999228417873383
71,0.22781701385974884,0.10030907392501831,0.15624584257602692,0.0382157526910305,0.11778050661087036,0.1876414716243744,0.1996004730463028,0.19995807111263275,0.19999222457408905
72,0.39845260977745056,0.025248665362596512,0.13446298241615295,0.03637128695845604,0.12222485989332199,0.18728254735469818,0.199594646692276,0.19995753467082977,0.19999217987060547
73,0.24653582274913788,0.03554370254278183,0.1026117131114006,0.03438113257288933,0.12183429300785065,0.18691089749336243,0.19958961009979248,0.1999569982290268,0.1999921351671219
