,<class 'torch.optim.adadelta.Adadelta'>,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.asgd.ASGD'>,<class 'torch.optim.nadam.NAdam'>,<class 'torch.optim.radam.RAdam'>,<class 'torch.optim.rmsprop.RMSprop'>,<class 'torch.optim.rprop.Rprop'>,<class 'torch.optim.sgd.SGD'>
0,0.7999839782714844,0.5999879837036133,0.3999919891357422,0.3999919891357422,0.5999879837036133,0.3999919891357422,0.3999919891357422,0.7999839782714844,0.5999879837036133,0.3999919891357422,0.5999879837036133
1,0.3997591733932495,0.39658400416374207,0.33133798837661743,0.3337801396846771,0.38910067081451416,0.31685349345207214,0.2745707929134369,0.39800986647605896,0.016138115897774696,0.10906543582677841,0.3043383061885834
2,0.3994767665863037,0.388540118932724,0.15997324883937836,0.14444267749786377,0.3433876037597656,0.2528446912765503,0.07144666463136673,0.3945487141609192,0.01622328907251358,315.3168029785156,0.2389143705368042
3,0.3992856442928314,0.3723244369029999,0.06221599504351616,0.08136800676584244,0.2643262445926666,0.21982841193675995,0.06573479622602463,0.3899904191493988,0.023420246317982674,1000.0,0.20972172915935516
4,0.39897188544273376,0.3483838737010956,0.04223186522722244,0.014614442363381386,0.10904499143362045,0.2007613182067871,0.04713284969329834,0.38124537467956543,0.023639285936951637,1000.0,0.19322477281093597
5,0.39867767691612244,0.31710848212242126,0.014641410671174526,0.015233236365020275,0.04987156018614769,0.18333958089351654,0.02865755371749401,0.3704625070095062,0.024839652702212334,1000.0,0.17729473114013672
6,0.39839407801628113,0.27942362427711487,0.026236260309815407,0.02523188851773739,0.036253511905670166,0.17624656856060028,0.017350083217024803,0.3556729257106781,0.006958779878914356,1000.0,0.17710046470165253
7,0.3981474041938782,0.2422834187746048,0.03710853308439255,0.016204720363020897,0.030710110440850258,0.1731080859899521,0.018375644460320473,0.3359036147594452,0.030539536848664284,1000.0,0.17903952300548553
8,0.39790502190589905,0.21933670341968536,0.023365003988146782,0.037246644496917725,0.037535957992076874,0.17313502728939056,0.01132203172892332,0.31801480054855347,0.005552280228585005,1000.0,0.16396811604499817
9,0.39760643243789673,0.16294662654399872,0.01440079789608717,0.015308975242078304,0.01983749307692051,0.16339483857154846,0.026021743193268776,0.2917559742927551,0.006350550800561905,1000.0,0.14668770134449005
10,0.397315114736557,0.08572456985712051,0.008197561837732792,0.023881247267127037,0.009650054387748241,0.1518545001745224,0.017483538016676903,0.2689012587070465,0.013085722923278809,1000.0,0.1386563926935196
11,0.39702969789505005,0.05793037638068199,0.011953708715736866,0.006744872312992811,0.008027643896639347,0.1384376734495163,0.017713582143187523,0.2470952570438385,0.012989318929612637,1000.0,0.13802754878997803
12,0.3967282474040985,0.054846446961164474,0.02428084798157215,0.004426797851920128,0.017530228942632675,0.13125118613243103,0.013310682959854603,0.228030726313591,0.010044606402516365,1000.0,0.1372118443250656
13,0.396450936794281,0.03379818797111511,0.0255892276763916,0.008281868882477283,0.029264463111758232,0.12185189872980118,0.02696937881410122,0.21302509307861328,0.010308220051229,1000.0,0.12755613029003143
14,0.3961491286754608,0.03206513449549675,0.024763887748122215,0.007982471957802773,0.026600122451782227,0.11543374508619308,0.018731622025370598,0.16664642095565796,0.004187853075563908,1000.0,0.11925675719976425
15,0.39586225152015686,0.0194154754281044,0.024789484217762947,0.038488902151584625,0.012640527449548244,0.11540418118238449,0.013113006949424744,0.10488734394311905,0.029422208666801453,1000.0,0.11158271878957748
16,0.3955811858177185,0.016687629744410515,0.012530635111033916,0.0184550192207098,0.01308199018239975,0.11590387672185898,0.01914685033261776,0.09277691692113876,0.014466729946434498,1000.0,0.10985908657312393
17,0.39529433846473694,0.013933414593338966,0.01598369888961315,0.013605288229882717,0.03379019349813461,0.10955240577459335,0.014350264333188534,0.05827201530337334,0.029003089293837547,1000.0,0.10791158676147461
18,0.3950137495994568,0.013547562062740326,0.01475176215171814,0.01618940941989422,0.026010343804955482,0.10429766029119492,0.01572429947555065,0.05773848295211792,0.03601113334298134,1000.0,0.10760476440191269
19,0.3946823179721832,0.017496727406978607,0.01030826848000288,0.017328917980194092,0.018476713448762894,0.1013762503862381,0.01894453354179859,0.03912888094782829,0.01171883475035429,1000.0,0.10144021362066269
20,0.3944735527038574,0.023437215015292168,0.008072005584836006,0.017102666199207306,0.008648509159684181,0.10066574066877365,0.024434460327029228,0.037974078208208084,0.0071699246764183044,1000.0,0.09845226258039474
21,0.3941371440887451,0.02967848815023899,0.01620318368077278,0.016317319124937057,0.007315994706004858,0.10177596658468246,0.01400737464427948,0.026209121569991112,0.017599457874894142,1000.0,0.09735047072172165
22,0.39380115270614624,0.02302831970155239,0.021581372246146202,0.023402869701385498,0.01724329963326454,0.10414524376392365,0.019098903983831406,0.025801975280046463,0.016815582290291786,1000.0,0.09318611025810242
23,0.3935542106628418,0.021695977076888084,0.011450848542153835,0.019428107887506485,0.015930823981761932,0.10204236954450607,0.00944389495998621,0.017655614763498306,0.008789661340415478,1000.0,0.09276725351810455
24,0.39321842789649963,0.019840151071548462,0.0157767366617918,0.022673940286040306,0.009149263612926006,0.09752295911312103,0.017289087176322937,0.017694903537631035,0.004215635359287262,1000.0,0.09754887968301773
25,0.3929619789123535,0.018373101949691772,0.016576385125517845,0.023288782685995102,0.00942996796220541,0.09545642882585526,0.01349729299545288,0.017337266355752945,0.023401718586683273,1000.0,0.09868202358484268
26,0.39264556765556335,0.021129442378878593,0.01630878448486328,0.008738120086491108,0.020585739985108376,0.09446179866790771,0.014495155774056911,0.01592535339295864,0.023831091821193695,1000.0,0.1022317036986351
27,0.39235857129096985,0.028669847175478935,0.01115165650844574,0.006551690399646759,0.020442510023713112,0.09396194666624069,0.009843883104622364,0.021911373361945152,0.03631984815001488,1000.0,0.1030486598610878
28,0.39205071330070496,0.031274788081645966,0.014780555851757526,0.015943391248583794,0.019079241901636124,0.09400372952222824,0.02177324704825878,0.02150079421699047,0.040159694850444794,1000.0,0.10089538246393204
29,0.3917873799800873,0.035913094878196716,0.00624050572514534,0.014467417262494564,0.015461698174476624,0.09528326988220215,0.019542863592505455,0.025012457743287086,0.027522781863808632,1000.0,0.09957768023014069
30,0.39137908816337585,0.03358257934451103,0.01049717515707016,0.014262392185628414,0.01054302603006363,0.09683138132095337,0.010512764565646648,0.01977710798382759,0.013620110228657722,1000.0,0.09799845516681671
31,0.39106836915016174,0.031570401042699814,0.011482461355626583,0.01388425100594759,0.012558937072753906,0.09533338248729706,0.011829656548798084,0.020272860303521156,0.01126803644001484,1000.0,0.09558328241109848
32,0.39071354269981384,0.028579575940966606,0.021379709243774414,0.011706116609275341,0.011692250147461891,0.09524368494749069,0.02023731917142868,0.02622728981077671,0.02345292828977108,1000.0,0.09551142901182175
33,0.39033079147338867,0.024602744728326797,0.023058054968714714,0.013932326808571815,0.012073922902345657,0.09872733056545258,0.014561432413756847,0.027186319231987,0.025356799364089966,1000.0,0.09873174875974655
34,0.3899836242198944,0.02321860007941723,0.015185825526714325,0.010431008413434029,0.020050590857863426,0.09959077835083008,0.016255877912044525,0.027411777526140213,0.033215660601854324,1000.0,0.10288417339324951
35,0.3896506726741791,0.01648353599011898,0.01414145715534687,0.009161575697362423,0.01645885780453682,0.099342480301857,0.014357258565723896,0.02173388935625553,0.0248380359262228,1000.0,0.10279178619384766
36,0.38936010003089905,0.01757722906768322,0.011153682135045528,0.006855976767838001,0.016329890117049217,0.09573966264724731,0.021238049492239952,0.017951440066099167,0.02498438209295273,1000.0,0.10264330357313156
37,0.3889475166797638,0.016352102160453796,0.01017975714057684,0.013607424683868885,0.0144004225730896,0.09644349664449692,0.005893315654247999,0.013455407693982124,0.013053745031356812,1000.0,0.10308810323476791
38,0.3886027932167053,0.017674773931503296,0.01813550293445587,0.01070308219641447,0.014409102499485016,0.08983225375413895,0.012042100541293621,0.013265247456729412,0.03129172697663307,1000.0,0.09957177191972733
39,0.3882337510585785,0.019793782383203506,0.014703056775033474,0.015569132752716541,0.009942781180143356,0.08779878169298172,0.02025679312646389,0.016972294077277184,0.019127869978547096,1000.0,0.09817187488079071
40,0.38780099153518677,0.016485435888171196,0.023589348420500755,0.010257801041007042,0.008537535555660725,0.08858329057693481,0.010702082887291908,0.016653886064887047,0.023827500641345978,1000.0,0.09915921837091446
41,0.38749825954437256,0.013171306811273098,0.03191913291811943,0.012871384620666504,0.01178329810500145,0.09482884407043457,0.015546875074505806,0.01668836735188961,0.026180505752563477,1000.0,0.1006372943520546
42,0.38712188601493835,0.00938208308070898,0.015598214231431484,0.024322587996721268,0.014398756437003613,0.09586551040410995,0.009025811217725277,0.023378532379865646,0.01886448822915554,1000.0,0.10140688717365265
43,0.38668331503868103,0.010893268510699272,0.01596054621040821,0.02410375140607357,0.0112571706995368,0.09358455240726471,0.024940315634012222,0.023741403594613075,0.024555787444114685,1000.0,0.10236205905675888
44,0.38624319434165955,0.011173523031175137,0.01666533760726452,0.014007261954247952,0.028446240350604057,0.09357758611440659,0.02862168289721012,0.023695174604654312,0.022079309448599815,1000.0,0.10371503978967667
45,0.385868638753891,0.014632733538746834,0.01573992148041725,0.016509804874658585,0.02132680080831051,0.09640824794769287,0.011227397248148918,0.023425137624144554,0.020513327792286873,1000.0,0.10555069893598557
46,0.38551169633865356,0.015684353187680244,0.011163171380758286,0.014157408848404884,0.018082140013575554,0.10205519199371338,0.0059334696270525455,0.023622632026672363,0.024206718429923058,1000.0,0.10630806535482407
47,0.3850384056568146,0.023883676156401634,0.00846125464886427,0.021132642403244972,0.017499148845672607,0.09520749002695084,0.016161523759365082,0.023229889571666718,0.02721387706696987,1000.0,0.10752107948064804
48,0.38465604186058044,0.016945943236351013,0.009734421968460083,0.015628693625330925,0.011644757352769375,0.0945390835404396,0.02113383263349533,0.02177192084491253,0.021069850772619247,1000.0,0.10536696016788483
49,0.3842361867427826,0.012818770483136177,0.010881830006837845,0.007670586463063955,0.012032242491841316,0.09365946799516678,0.035457905381917953,0.017973408102989197,0.025154581293463707,1000.0,0.10440521687269211
50,0.3838129937648773,0.013638535514473915,0.00855281762778759,0.018929315730929375,0.01899205707013607,0.09449414163827896,0.009407301433384418,0.023250609636306763,0.01690050959587097,1000.0,0.10375120490789413
51,0.383384108543396,0.01782047748565674,0.023143405094742775,0.014029392972588539,0.016631869599223137,0.09802442044019699,0.010932757519185543,0.023235512897372246,0.03226374089717865,1000.0,0.103690505027771
52,0.38297396898269653,0.014873846434056759,0.011120942421257496,0.01155051402747631,0.018038691952824593,0.10333819687366486,0.014713557437062263,0.019443942233920097,0.03178877755999565,1000.0,0.09672977775335312
53,0.3825417459011078,0.014940840192139149,0.02024431899189949,0.018245993182063103,0.01328820176422596,0.102053202688694,0.015641672536730766,0.01625817082822323,0.033096011728048325,1000.0,0.08915561437606812
54,0.38209590315818787,0.018889887258410454,0.02204916998744011,0.01973096840083599,0.02341110073029995,0.09551262855529785,0.023701738566160202,0.01917479932308197,0.029121017083525658,1000.0,0.08678495138883591
55,0.3816869854927063,0.017792830243706703,0.020916948094964027,0.023771842941641808,0.019790025427937508,0.095417819917202,0.02017912268638611,0.01821248047053814,0.01641368679702282,1000.0,0.08667872846126556
56,0.3812905251979828,0.016173623502254486,0.018032019957900047,0.025731125846505165,0.013698390685021877,0.09715044498443604,0.018288318067789078,0.017642676830291748,0.028493357822299004,1000.0,0.09348680824041367
57,0.3808220624923706,0.01648496650159359,0.025335514917969704,0.038287676870822906,0.009006023406982422,0.10518884658813477,0.01635151542723179,0.017526831477880478,0.01341857947409153,1000.0,0.09586887806653976
58,0.38037630915641785,0.019650010392069817,0.024389876052737236,0.02328607812523842,0.01227965671569109,0.10662033408880234,0.019350126385688782,0.01555133331567049,0.005850912071764469,1000.0,0.09971079230308533
59,0.3800000548362732,0.019081545993685722,0.044471047818660736,0.021148493513464928,0.012651200406253338,0.1021023541688919,0.03280109539628029,0.013267064467072487,0.013206595554947853,1000.0,0.09971284121274948
60,0.37947043776512146,0.015623358078300953,0.025168081745505333,0.02892022393643856,0.009791216813027859,0.10060005635023117,0.031849853694438934,0.018070204183459282,0.007091113831847906,1000.0,0.1004236489534378
61,0.3790362477302551,0.017100196331739426,0.022819817066192627,0.029223579913377762,0.013477178290486336,0.10086723417043686,0.02856469713151455,0.020814670249819756,0.017531095072627068,1000.0,0.0988972932100296
62,0.3786071836948395,0.014885949902236462,0.025749018415808678,0.034096118062734604,0.015569168142974377,0.10282204300165176,0.027008483186364174,0.020812464877963066,0.007851225323975086,1000.0,0.09874146431684494
63,0.3781192898750305,0.01129149366170168,0.025280654430389404,0.03087824396789074,0.017412588000297546,0.09885086119174957,0.044884826987981796,0.01990211009979248,0.005897082854062319,1000.0,0.09992928057909012
64,0.37771978974342346,0.01406197901815176,0.01832750253379345,0.03576505556702614,0.016719253733754158,0.0960613265633583,0.033687327057123184,0.022239873185753822,0.02451246604323387,1000.0,0.10375092178583145
65,0.377178430557251,0.015446583740413189,0.019560230895876884,0.014367178082466125,0.008735813200473785,0.09601962566375732,0.02985442988574505,0.017751341685652733,0.011888858862221241,1000.0,0.10648264735937119
66,0.37667760252952576,0.021758541464805603,0.038049500435590744,0.013493025675415993,0.00796502735465765,0.09787611663341522,0.021682236343622208,0.016884630545973778,0.015617238357663155,1000.0,0.10664897412061691
67,0.37620872259140015,0.015258303843438625,0.02338489703834057,0.02292528934776783,0.00939920824021101,0.10056351870298386,0.02031828835606575,0.021186470985412598,0.016335245221853256,1000.0,0.10813277214765549
68,0.3756335377693176,0.016216889023780823,0.01886826381087303,0.027552325278520584,0.02027888409793377,0.10774101316928864,0.02579503133893013,0.02065359242260456,0.008450117893517017,1000.0,0.10801692306995392
69,0.37511536478996277,0.01571619138121605,0.045469582080841064,0.019119868054986,0.017660200595855713,0.10784011334180832,0.04026525467634201,0.016599411144852638,0.006849572062492371,1000.0,0.10212597995996475
70,0.37461259961128235,0.010465286672115326,0.043919410556554794,0.033691637217998505,0.023686235770583153,0.10683689266443253,0.029599232599139214,0.017013106495141983,0.016215696930885315,1000.0,0.10119584947824478
71,0.37402409315109253,0.010553835891187191,0.03868577629327774,0.04275261238217354,0.031085345894098282,0.10655539482831955,0.027974624186754227,0.015783416107296944,0.025297705084085464,1000.0,0.09698906540870667
72,0.37351375818252563,0.011868192814290524,0.03653712198138237,0.026831641793251038,0.022679386660456657,0.10415422171354294,0.026545841246843338,0.011649459600448608,0.005740158259868622,1000.0,0.0969514548778534
