,<class 'torch.nn.modules.activation.ELU'>,<class 'torch.nn.modules.activation.Hardshrink'>,<class 'torch.nn.modules.activation.Hardsigmoid'>,<class 'torch.nn.modules.activation.Hardtanh'>,<class 'torch.nn.modules.activation.Hardswish'>,<class 'torch.nn.modules.activation.LeakyReLU'>,<class 'torch.nn.modules.activation.LogSigmoid'>,<class 'torch.nn.modules.activation.PReLU'>,<class 'torch.nn.modules.activation.ReLU'>,<class 'torch.nn.modules.activation.ReLU6'>,<class 'torch.nn.modules.activation.RReLU'>,<class 'torch.nn.modules.activation.SELU'>,<class 'torch.nn.modules.activation.CELU'>,<class 'torch.nn.modules.activation.GELU'>,<class 'torch.nn.modules.activation.Sigmoid'>,<class 'torch.nn.modules.activation.SiLU'>,<class 'torch.nn.modules.activation.Mish'>,<class 'torch.nn.modules.activation.Softplus'>,<class 'torch.nn.modules.activation.Softshrink'>,<class 'torch.nn.modules.activation.Softsign'>,<class 'torch.nn.modules.activation.Tanh'>,<class 'torch.nn.modules.activation.Tanhshrink'>,<class 'torch.nn.modules.activation.Softmax'>
10,0.01672295294702053,0.3111172318458557,0.0895366221666336,0.04768511652946472,0.012563963420689106,0.011846971698105335,0.058061230927705765,0.01982487365603447,0.013868570327758789,0.008875087834894657,0.017734268680214882,0.01186214480549097,0.007484027184545994,0.011246292851865292,0.04692855104804039,0.04657396674156189,0.019612981006503105,0.07837098836898804,0.31061801314353943,0.028675204142928123,0.015598291531205177,0.31150150299072266,0.25262632966041565
11,0.024044519290328026,0.30345162749290466,0.08453351259231567,0.018600333482027054,0.027266448363661766,0.01170631218701601,0.05972680449485779,0.01524006761610508,0.014732918702065945,0.013726768083870411,0.013838052749633789,0.01286743301898241,0.015148925594985485,0.015363529324531555,0.06336205452680588,0.02120656706392765,0.03594498336315155,0.09361718595027924,0.30469438433647156,0.03715059161186218,0.018053820356726646,0.30452606081962585,0.24513636529445648
12,0.03267812356352806,0.2966444194316864,0.0730452761054039,0.02139410935342312,0.027248913422226906,0.01563052088022232,0.061594583094120026,0.01627029851078987,0.02650223672389984,0.01253867894411087,0.017430022358894348,0.05530916526913643,0.015660716220736504,0.010378357023000717,0.0614180825650692,0.016530130058526993,0.05233662202954292,0.052020441740751266,0.2974722981452942,0.0333622507750988,0.02134685032069683,0.2973800301551819,0.235587939620018
13,0.020012401044368744,0.2897582948207855,0.07415129244327545,0.037356339395046234,0.018827592954039574,0.009862663224339485,0.05897880345582962,0.011135379783809185,0.01338148396462202,0.02186150662600994,0.01866382174193859,0.01024167612195015,0.014147399924695492,0.012468107044696808,0.07332310080528259,0.029930545017123222,0.02998444251716137,0.034991469234228134,0.2908320426940918,0.037093907594680786,0.028480349108576775,0.29098206758499146,0.22917719185352325
14,0.017060069367289543,0.2841204106807709,0.05725361034274101,0.024426883086562157,0.013701090589165688,0.008832693099975586,0.05236748978495598,0.04249413684010506,0.013671745546162128,0.02480463869869709,0.028107775375247,0.003349168226122856,0.019984887912869453,0.013488522730767727,0.06514133512973785,0.010743053629994392,0.008349303156137466,0.06441285461187363,0.28446459770202637,0.020941613242030144,0.025635376572608948,0.2848387658596039,0.2219243347644806
15,0.026158902794122696,0.27766236662864685,0.05441800504922867,0.017115673050284386,0.01416278351098299,0.004442877601832151,0.055118586868047714,0.01581786945462227,0.031025756150484085,0.015249790623784065,0.019317030906677246,0.005239042453467846,0.03125631436705589,0.03236934170126915,0.07203185558319092,0.024372681975364685,0.006405571009963751,0.05207070708274841,0.27856144309043884,0.013233758509159088,0.014917558990418911,0.27904197573661804,0.21303053200244904
16,0.02615196444094181,0.27220824360847473,0.058135367929935455,0.018926024436950684,0.016065377742052078,0.004024042282253504,0.059725116938352585,0.015228072181344032,0.02924303710460663,0.016551388427615166,0.012210935354232788,0.007054261397570372,0.015780173242092133,0.017945004627108574,0.06802255660295486,0.014509603381156921,0.00981059204787016,0.026079757139086723,0.2729586362838745,0.01314845122396946,0.026099029928445816,0.27348801493644714,0.21004417538642883
17,0.016233764588832855,0.26687297224998474,0.056424397975206375,0.01124486979097128,0.021298041567206383,0.030226582661271095,0.04666031524538994,0.02905207686126232,0.006083655636757612,0.019304636865854263,0.015629390254616737,0.011067363433539867,0.013535658828914165,0.019010722637176514,0.06763394176959991,0.01978687010705471,0.006815445609390736,0.01883130520582199,0.2676100432872772,0.013944334350526333,0.024272959679365158,0.2676036059856415,0.2080574780702591
18,0.01388858538120985,0.2621053457260132,0.05576373264193535,0.008307757787406445,0.011022936552762985,0.03229256346821785,0.06346321105957031,0.022877294570207596,0.024241430684924126,0.024196576327085495,0.015015763230621815,0.011916445568203926,0.01351824402809143,0.022012222558259964,0.06081961467862129,0.038888923823833466,0.03401603922247887,0.012775294482707977,0.26279622316360474,0.011593375355005264,0.0072198547422885895,0.2619699537754059,0.20694275200366974
19,0.013986571691930294,0.25642499327659607,0.054801519960165024,0.00980920996516943,0.010097797028720379,0.017724957317113876,0.03810841590166092,0.02153259888291359,0.020283788442611694,0.017713412642478943,0.024825146421790123,0.005827003158628941,0.030868753790855408,0.015168371610343456,0.0758446678519249,0.01177032757550478,0.01774640753865242,0.04544435814023018,0.25768670439720154,0.009324727579951286,0.020237093791365623,0.25743192434310913,0.20656056702136993
20,0.009700476191937923,0.25249776244163513,0.06477800011634827,0.00879498478025198,0.009588492102921009,0.01369393803179264,0.004576518665999174,0.01912703365087509,0.01931716501712799,0.01679089479148388,0.02011963352560997,0.0037173405289649963,0.018635863438248634,0.012422223575413227,0.08830990642309189,0.011573589406907558,0.01818673685193062,0.0278780460357666,0.2535783350467682,0.02398625947535038,0.042045194655656815,0.25286516547203064,0.19935369491577148
21,0.009599648416042328,0.24801988899707794,0.0641966387629509,0.005976445507258177,0.010949559509754181,0.012499218806624413,0.01829230971634388,0.021417608484625816,0.01713225431740284,0.018222039565443993,0.009962312877178192,0.015847984701395035,0.02214246615767479,0.0264495350420475,0.06348495930433273,0.012018690817058086,0.011232472024857998,0.01724778115749359,0.24864935874938965,0.019115833565592766,0.01745448261499405,0.2469775676727295,0.19633489847183228
22,0.026756465435028076,0.2427242547273636,0.1000606045126915,0.005176949314773083,0.01133303064852953,0.0070011066272854805,0.020085284486413002,0.018416184931993484,0.012914936058223248,0.012225307524204254,0.006834303494542837,0.016919715330004692,0.026988590136170387,0.011850100941956043,0.04630504921078682,0.012427720241248608,0.015105417929589748,0.01704278029501438,0.24433203041553497,0.01596224121749401,0.02503916434943676,0.2435341328382492,0.18386541306972504
23,0.012582220137119293,0.23867486417293549,0.08974137157201767,0.004313179757446051,0.01763780601322651,0.016191592440009117,0.019330253824591637,0.007052758242934942,0.011989262886345387,0.0074890851974487305,0.012102600187063217,0.0187134500592947,0.03382758051156998,0.014127056114375591,0.07586625963449478,0.023084672167897224,0.02631678245961666,0.014339759014546871,0.240936279296875,0.01274467445909977,0.02235688827931881,0.23980121314525604,0.1717393845319748
24,0.011170131154358387,0.2351369857788086,0.10550086945295334,0.0030163086485117674,0.01406871248036623,0.00557970954105258,0.020105859264731407,0.02037079818546772,0.022572515532374382,0.012096407823264599,0.011204905807971954,0.009133239276707172,0.006062663625925779,0.016483666375279427,0.07433529943227768,0.01928292214870453,0.035737257450819016,0.012435627169907093,0.23785725235939026,0.014269115403294563,0.022492364048957825,0.23608289659023285,0.1525588035583496
25,0.003095473861321807,0.23197780549526215,0.08492960035800934,0.019559232518076897,0.01238506194204092,0.004857409745454788,0.012441694736480713,0.014011047780513763,0.013891950249671936,0.026508236303925514,0.011174951680004597,0.020682305097579956,0.008574746549129486,0.0221798587590456,0.06840550154447556,0.016806520521640778,0.02049524337053299,0.019260205328464508,0.23486776649951935,0.01903397962450981,0.024220794439315796,0.23297099769115448,0.14473651349544525
26,0.014717874117195606,0.22798076272010803,0.08264508098363876,0.018872274085879326,0.007939793169498444,0.016437146812677383,0.003611411899328232,0.01516974437981844,0.01708613708615303,0.019838260486721992,0.0165195744484663,0.011358254589140415,0.013337977230548859,0.023036982864141464,0.06711117178201675,0.020697562023997307,0.00943389069288969,0.009880555793642998,0.23061633110046387,0.021410590037703514,0.018896816298365593,0.22916631400585175,0.13531450927257538
27,0.012717417441308498,0.22400188446044922,0.0752827599644661,0.016150083392858505,0.011032289825379848,0.019886108115315437,0.021631954237818718,0.014204881154000759,0.01118313055485487,0.011303826235234737,0.02267414890229702,0.017554929479956627,0.007564520929008722,0.023774592205882072,0.07967687398195267,0.01071393582969904,0.009438070468604565,0.011189206503331661,0.22785471379756927,0.011983098462224007,0.014030623249709606,0.22537894546985626,0.12963652610778809
28,0.014902000315487385,0.22086146473884583,0.05031583830714226,0.01440801378339529,0.023138925433158875,0.015898363664746284,0.025356117635965347,0.0166564229875803,0.018232673406600952,0.0070467437617480755,0.012876342050731182,0.019586047157645226,0.02093774825334549,0.014061452820897102,0.07756143808364868,0.011491382494568825,0.006561300251632929,0.011614642105996609,0.22482815384864807,0.011895800940692425,0.01848864182829857,0.22311969101428986,0.11811079829931259
29,0.011029351502656937,0.21693526208400726,0.06894297897815704,0.015193739905953407,0.01563161611557007,0.008436386473476887,0.009508186019957066,0.02437947690486908,0.01684674061834812,0.005414111074060202,0.013136573135852814,0.012540863826870918,0.016507750377058983,0.018755709752440453,0.07747440785169601,0.018022045493125916,0.007976554334163666,0.015190663747489452,0.22201795876026154,0.011645115911960602,0.01345593947917223,0.22102008759975433,0.11172159016132355
30,0.018174568191170692,0.21505454182624817,0.08591003715991974,0.018825823441147804,0.015697529539465904,0.01172683760523796,0.013229021802544594,0.010442192666232586,0.015300611965358257,0.016452914103865623,0.01308458298444748,0.010310935787856579,0.012545841746032238,0.0075662145391106606,0.06465943902730942,0.019736697897315025,0.011493135243654251,0.019968340173363686,0.2193230241537094,0.013367029838263988,0.0034801457077264786,0.21816591918468475,0.10951285809278488
31,0.011650273576378822,0.21126535534858704,0.08340993523597717,0.02013738453388214,0.007107557263225317,0.004931873641908169,0.015280480496585369,0.012889983132481575,0.011621920391917229,0.008879194967448711,0.02401270531117916,0.010811216197907925,0.018482385203242302,0.00826929695904255,0.05823042616248131,0.01854046620428562,0.007837082259356976,0.013900858350098133,0.21738219261169434,0.021600492298603058,0.015257519669830799,0.21539965271949768,0.10247758775949478
32,0.014904581010341644,0.20736530423164368,0.10539480298757553,0.018882904201745987,0.007182796485722065,0.003683314425870776,0.010782807134091854,0.01940549910068512,0.009336567483842373,0.016208810731768608,0.012290000915527344,0.026070548221468925,0.030628222972154617,0.013288033194839954,0.06897947192192078,0.025094548240303993,0.008904208429157734,0.020711740478873253,0.2136496603488922,0.020102201029658318,0.014365128241479397,0.21220479905605316,0.09956995397806168
33,0.003584298538044095,0.20602042973041534,0.11588247120380402,0.02764740027487278,0.01687384955585003,0.026244336739182472,0.024174660444259644,0.00953954178839922,0.012631743215024471,0.023514358326792717,0.009688261896371841,0.02806122601032257,0.021236194297671318,0.014857369475066662,0.05423501133918762,0.0073167867958545685,0.0200782623142004,0.01899484172463417,0.21147966384887695,0.016714392229914665,0.012902273796498775,0.20914426445960999,0.10141851752996445
34,0.005610168911516666,0.20535360276699066,0.06801152229309082,0.02880113199353218,0.008903845213353634,0.017924366518855095,0.023591825738549232,0.02078275941312313,0.03335985168814659,0.016871580854058266,0.00925922580063343,0.027466705068945885,0.017323000356554985,0.014419600367546082,0.09047036617994308,0.016501879319548607,0.010602514259517193,0.0023108290042728186,0.20870403945446014,0.016572022810578346,0.012449652887880802,0.20751452445983887,0.09955915063619614
35,0.0053083389066159725,0.20316337049007416,0.06486325711011887,0.025540275499224663,0.014427204616367817,0.016942983493208885,0.016941126435995102,0.009857161901891232,0.032435473054647446,0.026700926944613457,0.01357209961861372,0.015134425833821297,0.010489257052540779,0.027298083528876305,0.07854648679494858,0.016026288270950317,0.01500859297811985,0.02163933776319027,0.20655547082424164,0.009337591007351875,0.016284151002764702,0.20450501143932343,0.09975267946720123
36,0.0038301446475088596,0.20133523643016815,0.09985313564538956,0.023751329630613327,0.01658821664750576,0.0141997579485178,0.034262944012880325,0.008459215052425861,0.017781531438231468,0.01686289720237255,0.023051761090755463,0.011710267513990402,0.008591929450631142,0.01388675905764103,0.07483875751495361,0.01535694021731615,0.015120348893105984,0.025721503421664238,0.2053813934326172,0.009071792475879192,0.013141375966370106,0.20121000707149506,0.09575270861387253
37,0.019478535279631615,0.19950522482395172,0.08114538341760635,0.011329668574035168,0.01504290010780096,0.0011429664446040988,0.01951056718826294,0.011728460900485516,0.013462451286613941,0.013644197955727577,0.023805156350135803,0.006138077937066555,0.008840369060635567,0.013412365689873695,0.07353167980909348,0.013569364324212074,0.012251737527549267,0.027873167768120766,0.20433850586414337,0.011671173386275768,0.01666729710996151,0.19902962446212769,0.0894232913851738
38,0.019290300086140633,0.19746115803718567,0.09079860895872116,0.014811351895332336,0.013881725259125233,0.002784084528684616,0.02103986218571663,0.018309278413653374,0.010454840026795864,0.019481755793094635,0.012530438601970673,0.017019880935549736,0.017308082431554794,0.01619795337319374,0.03964288905262947,0.015418368391692638,0.010023484006524086,0.013235295191407204,0.20311355590820312,0.012337438762187958,0.017534824088215828,0.1966095268726349,0.08891316503286362
39,0.017593998461961746,0.194316104054451,0.07262913137674332,0.01913423091173172,0.013978744857013226,0.02011599950492382,0.013718928210437298,0.008792965672910213,0.013614067807793617,0.021662307903170586,0.01911916583776474,0.008606093935668468,0.005856257863342762,0.012193177826702595,0.04154253751039505,0.02329147979617119,0.004954972770065069,0.02997709810733795,0.20210137963294983,0.019060339778661728,0.018276384100317955,0.1939251869916916,0.08714549243450165
40,0.01125858724117279,0.1936926245689392,0.05569953843951225,0.02317623421549797,0.021058427169919014,0.02050202526152134,0.019956670701503754,0.010630846954882145,0.020747123286128044,0.01679815538227558,0.01052520889788866,0.016397127881646156,0.004954821430146694,0.024364665150642395,0.07404264062643051,0.027294302359223366,0.01137921679764986,0.023009536787867546,0.19929185509681702,0.017521530389785767,0.012527395971119404,0.19234386086463928,0.08695223182439804
41,0.010997663252055645,0.19276390969753265,0.11251344531774521,0.028805116191506386,0.023110847920179367,0.04259875789284706,0.01512894220650196,0.01296608429402113,0.013747209683060646,0.015934191644191742,0.008285603486001492,0.02590705268085003,0.006610301323235035,0.008025121875107288,0.060374774038791656,0.022700734436511993,0.014211036264896393,0.01869340054690838,0.19762948155403137,0.02227296493947506,0.007759357336908579,0.19253890216350555,0.08953596651554108
42,0.015788894146680832,0.19031578302383423,0.10572941601276398,0.022037295624613762,0.02188134379684925,0.018799947574734688,0.01259585376828909,0.01730330102145672,0.009683164767920971,0.014287704601883888,0.014858274720609188,0.02341909147799015,0.009557100012898445,0.008266433142125607,0.046945348381996155,0.01817861571907997,0.012591865845024586,0.021313071250915527,0.18738339841365814,0.02044610306620598,0.0075676157139241695,0.19110094010829926,0.08957554399967194
43,0.010648179799318314,0.18173474073410034,0.1208137795329094,0.02170748822391033,0.03352304920554161,0.01753738895058632,0.01803271286189556,0.024700192734599113,0.006304036360234022,0.023077094927430153,0.026082346215844154,0.01726130209863186,0.010146421380341053,0.007383323740214109,0.0766393318772316,0.013154665008187294,0.009507574141025543,0.02085421420633793,0.17740464210510254,0.014894664287567139,0.0037030712701380253,0.18928897380828857,0.09485578536987305
44,0.02079901471734047,0.17598886787891388,0.08756819367408752,0.011691245250403881,0.029821230098605156,0.014915445819497108,0.01080354955047369,0.04304946959018707,0.020029611885547638,0.019798055291175842,0.017816709354519844,0.01856476254761219,0.028693193569779396,0.008981069549918175,0.04593127220869064,0.010860167443752289,0.007463144604116678,0.01027882844209671,0.17357654869556427,0.01047390978783369,0.016086189076304436,0.1858063042163849,0.0921139270067215
45,0.019907964393496513,0.16696475446224213,0.06296602636575699,0.013212183490395546,0.026264546439051628,0.006614349316805601,0.01362775918096304,0.023145070299506187,0.02499685250222683,0.010467546992003918,0.019618650898337364,0.004139909986406565,0.04237856715917587,0.0123703358694911,0.05625743791460991,0.007975776679813862,0.010491566732525826,0.008647771552205086,0.16723981499671936,0.020864194259047508,0.022893277928233147,0.1801518350839615,0.09237118810415268
46,0.027773842215538025,0.15721796452999115,0.0646854117512703,0.01555915642529726,0.020109521225094795,0.012104651890695095,0.015259905718266964,0.015789639204740524,0.01699150539934635,0.010474099777638912,0.006636790931224823,0.03140801936388016,0.02403230220079422,0.022143449634313583,0.052010226994752884,0.008543403819203377,0.0051086596213281155,0.015781769528985023,0.15773017704486847,0.019145328551530838,0.018661385402083397,0.17497269809246063,0.094243623316288
47,0.025104448199272156,0.15412405133247375,0.06031573563814163,0.01682504080235958,0.020937606692314148,0.00667973468080163,0.018185628578066826,0.014471414498984814,0.015370616689324379,0.018634265288710594,0.005137590225785971,0.030993569642305374,0.023260170593857765,0.04178912565112114,0.0507504940032959,0.009328054264187813,0.01353630144149065,0.012007993645966053,0.15174594521522522,0.01755279116332531,0.011222545988857746,0.16601236164569855,0.09071356058120728
48,0.021979549899697304,0.14698055386543274,0.055318187922239304,0.017984170466661453,0.009327331557869911,0.004219629801809788,0.010253516025841236,0.014670743606984615,0.014913925901055336,0.008635139092803001,0.01937156170606613,0.015169813297688961,0.012757204473018646,0.0297347754240036,0.06920968741178513,0.01321180909872055,0.01315354835242033,0.01637059822678566,0.1436423659324646,0.015905087813735008,0.012923771515488625,0.15862658619880676,0.08948291838169098
49,0.03340263292193413,0.1408938616514206,0.09807293862104416,0.010102218016982079,0.011089693754911423,0.014097928069531918,0.015611911192536354,0.027340909466147423,0.009286340326070786,0.016511185094714165,0.017880091443657875,0.014062943868339062,0.016026915982365608,0.01415413897484541,0.047084271907806396,0.01244780421257019,0.028193369507789612,0.02352442778646946,0.14024309813976288,0.01616150699555874,0.006602068897336721,0.15258590877056122,0.08898434042930603
50,0.02447177655994892,0.13270331919193268,0.0671304389834404,0.023477589711546898,0.017727551981806755,0.008120504207909107,0.014874539338052273,0.016144519671797752,0.021513869985938072,0.02358844317495823,0.01425907015800476,0.021207382902503014,0.0248867180198431,0.013264715671539307,0.046731941401958466,0.01990566775202751,0.018740534782409668,0.023847095668315887,0.14030276238918304,0.013590097427368164,0.009846706874668598,0.1465056836605072,0.08507620543241501
51,0.012412327341735363,0.12798431515693665,0.06805068999528885,0.043553486466407776,0.03169894590973854,0.007498749997466803,0.020585887134075165,0.010705872438848019,0.019462836906313896,0.02217460423707962,0.01663263700902462,0.02213597297668457,0.015125635080039501,0.013874414376914501,0.023029310628771782,0.01528053730726242,0.0138996047899127,0.013693088665604591,0.13525418937206268,0.017454063519835472,0.015042304061353207,0.14396338164806366,0.08060498535633087
52,0.018710574135184288,0.12436192482709885,0.07142235338687897,0.0201383288949728,0.02354471944272518,0.01428148616105318,0.012904512695968151,0.014138713479042053,0.007400310132652521,0.020987575873732567,0.009420092217624187,0.0053182183764874935,0.012483121827244759,0.013926099054515362,0.02018648386001587,0.015379478223621845,0.01129596121609211,0.011680644005537033,0.1291055828332901,0.03163784742355347,0.02081403136253357,0.13714629411697388,0.07900775969028473
53,0.010559258982539177,0.11703168600797653,0.05676371976733208,0.015712937340140343,0.016154568642377853,0.01090207602828741,0.010705002583563328,0.019134998321533203,0.01902279630303383,0.012101775966584682,0.007850445806980133,0.0037239433731883764,0.014061830006539822,0.010390372946858406,0.06664148718118668,0.02211170457303524,0.010442775674164295,0.015474396757781506,0.1224602460861206,0.02776702679693699,0.01770804636180401,0.13647587597370148,0.08193986862897873
54,0.019961990416049957,0.11674051731824875,0.0925210490822792,0.023191895335912704,0.02072547934949398,0.009176946245133877,0.019832946360111237,0.027505207806825638,0.021824738010764122,0.01630096696317196,0.01784219779074192,0.016725018620491028,0.03522708639502525,0.010284001007676125,0.06087451055645943,0.01680108718574047,0.007907195948064327,0.014848929829895496,0.12185683101415634,0.021309873089194298,0.010050316341221333,0.132027268409729,0.0922926589846611
55,0.00741201126947999,0.11580609530210495,0.07349925488233566,0.032142672687768936,0.03930353373289108,0.010983601212501526,0.014957030303776264,0.022795265540480614,0.0285610593855381,0.014147433452308178,0.01742035709321499,0.00671016750857234,0.02855686843395233,0.020734209567308426,0.0511198453605175,0.015065133571624756,0.007529386784881353,0.026507480069994926,0.11699443310499191,0.03178304433822632,0.010980247519910336,0.12842342257499695,0.094246044754982
56,0.03064313530921936,0.1134554073214531,0.042774226516485214,0.026218971237540245,0.023662317544221878,0.012554115615785122,0.029239444062113762,0.00528758903965354,0.015358655713498592,0.016626639291644096,0.01845344714820385,0.007426293101161718,0.022502345964312553,0.00841671135276556,0.04738020896911621,0.017560070380568504,0.012760140001773834,0.020387841388583183,0.11181360483169556,0.01615579053759575,0.01975577510893345,0.12333663552999496,0.09049954265356064
57,0.021876519545912743,0.10719934850931168,0.043963316828012466,0.025985268875956535,0.006926738657057285,0.025428488850593567,0.01590336114168167,0.006160120479762554,0.017960743978619576,0.030179807916283607,0.008661962114274502,0.014010901562869549,0.01824728213250637,0.02359827607870102,0.013553792610764503,0.022579878568649292,0.00783346127718687,0.008157085627317429,0.11109868437051773,0.015554266050457954,0.014925213530659676,0.11650574207305908,0.08952102065086365
58,0.011758762411773205,0.10275878757238388,0.0331219919025898,0.026972128078341484,0.017553899437189102,0.027223244309425354,0.010994958691298962,0.011704287491738796,0.044239360839128494,0.03493579849600792,0.012728862464427948,0.010027820244431496,0.018069755285978317,0.031181691214442253,0.032153595238924026,0.02889884077012539,0.01499780174344778,0.014598962850868702,0.10477248579263687,0.018683090806007385,0.010510407388210297,0.11237332969903946,0.08866208046674728
59,0.021110063418745995,0.10279741138219833,0.028830990195274353,0.011059055104851723,0.021941086277365685,0.020654287189245224,0.022185970097780228,0.020061500370502472,0.01782180741429329,0.034936100244522095,0.031879305839538574,0.03323465213179588,0.028455838561058044,0.022127503529191017,0.03410990163683891,0.02857511304318905,0.015506358817219734,0.00867182295769453,0.10174049437046051,0.01863849349319935,0.023708699271082878,0.10883937031030655,0.09280574321746826
60,0.026953859254717827,0.10293912887573242,0.041606780141592026,0.013097772374749184,0.022071462124586105,0.015469265170395374,0.01545755099505186,0.028354356065392494,0.012137333862483501,0.02268977463245392,0.02800232730805874,0.018239958211779594,0.028874099254608154,0.04477399215102196,0.04091275855898857,0.01823412999510765,0.014947793446481228,0.021218612790107727,0.10053813457489014,0.017956791445612907,0.018907999619841576,0.10367516428232193,0.09208864718675613
