,neurons=10,neurons=15,neurons=20,neurons=25,neurons=30,neurons=35,neurons=40,neurons=45,neurons=50,neurons=55,neurons=60,neurons=65,neurons=70,neurons=75,neurons=80,neurons=85,neurons=90,neurons=95
0,0.7999839782714844,0.5999879837036133,0.7999839782714844,0.5999879837036133,0.5999879837036133,0.7999839782714844,0.3999919891357422,0.5999879837036133,0.5999879837036133,0.3999919891357422,0.5999879837036133,0.7999839782714844,0.3999919891357422,0.5999879837036133,0.7999839782714844,0.5999879837036133,0.7999839782714844,0.3999919891357422
1,0.3871341645717621,0.38461413979530334,0.3813793659210205,0.3805082142353058,0.381462961435318,0.36819931864738464,0.3635062277317047,0.3580089211463928,0.3550023138523102,0.35182854533195496,0.3410523533821106,0.3247222602367401,0.3248060643672943,0.32701173424720764,0.3009178340435028,0.2888265550136566,0.29306167364120483,0.28167304396629333
2,0.3667926490306854,0.3507345914840698,0.33076897263526917,0.3162617087364197,0.2915786802768707,0.26593419909477234,0.26660066843032837,0.2346128523349762,0.23086762428283691,0.21779537200927734,0.1372470110654831,0.11347577720880508,0.07657436281442642,0.049207210540771484,0.03897656127810478,0.017531340941786766,0.026686986908316612,0.024404367431998253
3,0.3313412666320801,0.2965925633907318,0.257641464471817,0.23634319007396698,0.18973442912101746,0.14494355022907257,0.05373769626021385,0.05064041167497635,0.05347588285803795,0.030564486980438232,0.04557837173342705,0.053517550230026245,0.07227912545204163,0.04163479432463646,0.04012161120772362,0.013195364736020565,0.012909936718642712,0.012820176780223846
4,0.2848571836948395,0.23837919533252716,0.17365726828575134,0.06477775424718857,0.020029524341225624,0.07346139848232269,0.05317827686667442,0.04564060643315315,0.048977386206388474,0.03658488765358925,0.039324115961790085,0.05309377983212471,0.049857016652822495,0.05309327319264412,0.05128512531518936,0.02519705705344677,0.04144446179270744,0.017506539821624756
5,0.24472962319850922,0.1533091962337494,0.035552978515625,0.062799371778965,0.02117062918841839,0.026685157790780067,0.03721732646226883,0.03159424662590027,0.021264230832457542,0.023465527221560478,0.020118078216910362,0.04615021497011185,0.04691726341843605,0.029661385342478752,0.0186130590736866,0.03015105240046978,0.018143588677048683,0.01016699243336916
6,0.216179758310318,0.06757856905460358,0.033240627497434616,0.013716270215809345,0.03815433010458946,0.014596878550946712,0.038047272711992264,0.01466604508459568,0.021517464891076088,0.018124377354979515,0.02676563523709774,0.034968454390764236,0.014604240655899048,0.04334842041134834,0.022420570254325867,0.030210554599761963,0.023342108353972435,0.04799061641097069
7,0.09877269715070724,0.06335389614105225,0.02974262647330761,0.014294150285422802,0.035598576068878174,0.017336804419755936,0.02294379286468029,0.014406099915504456,0.01825670711696148,0.011582921259105206,0.009475010447204113,0.022249044850468636,0.01655607856810093,0.023856425657868385,0.037640396505594254,0.023454464972019196,0.018641432747244835,0.008070054464042187
8,0.039823513478040695,0.017536500468850136,0.015955090522766113,0.02530532144010067,0.026269400492310524,0.013308370485901833,0.026204943656921387,0.014046196825802326,0.026006048545241356,0.028491264209151268,0.013988636434078217,0.014685791917145252,0.017428556457161903,0.02443901263177395,0.03576550632715225,0.042038705199956894,0.00827199500054121,0.013332928530871868
9,0.04065971449017525,0.01692138984799385,0.012918883934617043,0.018906954675912857,0.013516861014068127,0.01775326207280159,0.04221029579639435,0.011349382810294628,0.022202622145414352,0.026124438270926476,0.023298440501093864,0.023709401488304138,0.011258292011916637,0.015494857914745808,0.024336401373147964,0.011309302411973476,0.004675168078392744,0.007702995091676712
10,0.03881360962986946,0.034507084637880325,0.02324671857059002,0.016013361513614655,0.013328072614967823,0.016561968252062798,0.02802274003624916,0.023492667824029922,0.027968330308794975,0.015432688407599926,0.023738443851470947,0.02206282876431942,0.014822492375969887,0.019960694015026093,0.023535175248980522,0.008103764615952969,0.016456706449389458,0.062010325491428375
11,0.03926776722073555,0.034616678953170776,0.015145641751587391,0.016663378104567528,0.0178940761834383,0.0173754021525383,0.025567516684532166,0.029810188338160515,0.02190110646188259,0.012507292442023754,0.033659618347883224,0.01729688048362732,0.013123474083840847,0.013831338845193386,0.019045529887080193,0.01108410395681858,0.01821981929242611,0.028776079416275024
12,0.02158241905272007,0.0327271930873394,0.020700616762042046,0.01355496235191822,0.027173617854714394,0.014796529896557331,0.012404856272041798,0.020593678578734398,0.030345043167471886,0.01822417974472046,0.017826395109295845,0.02279066853225231,0.01153100747615099,0.017459919676184654,0.016636786982417107,0.020699797198176384,0.015550163574516773,0.027118464931845665
13,0.011432160623371601,0.02578962780535221,0.013776849023997784,0.01380748301744461,0.018752560019493103,0.015654394403100014,0.020846795290708542,0.026548245921730995,0.02853909507393837,0.013102944009006023,0.01189057994633913,0.020153114572167397,0.031905632466077805,0.01064158882945776,0.020317915827035904,0.011784344911575317,0.015248921699821949,0.018902111798524857
14,0.01154533214867115,0.026044873520731926,0.013494770042598248,0.020494794473052025,0.030981266871094704,0.01878608949482441,0.02890644781291485,0.021356597542762756,0.014918670058250427,0.01770428940653801,0.024746868759393692,0.032257575541734695,0.0222023818641901,0.014242837205529213,0.011908579617738724,0.014282206073403358,0.012792582623660564,0.0311726164072752
15,0.01733306422829628,0.02439451776444912,0.0191213246434927,0.015302215702831745,0.013418549671769142,0.020978538319468498,0.005733579397201538,0.043996915221214294,0.012715049088001251,0.006641165353357792,0.026280293241143227,0.021929016336798668,0.018345806747674942,0.008370834402740002,0.017862915992736816,0.01920645870268345,0.014500753954052925,0.018815547227859497
16,0.013493445701897144,0.019490785896778107,0.01807432249188423,0.024204669520258904,0.00889250822365284,0.02036290057003498,0.004638402722775936,0.013888281770050526,0.02044442668557167,0.006738703232258558,0.01793142966926098,0.013969287276268005,0.0182573851197958,0.007602579891681671,0.02795681357383728,0.006529896054416895,0.013586863875389099,0.02168233133852482
17,0.01410773117095232,0.018610365688800812,0.014934328384697437,0.021977374330163002,0.02524678222835064,0.017360500991344452,0.018139852210879326,0.006407196167856455,0.021131286397576332,0.008938588201999664,0.015400436706840992,0.01293887384235859,0.015808170661330223,0.008201058022677898,0.017290176823735237,0.006329286377876997,0.012039695866405964,0.01719151996076107
18,0.0060496460646390915,0.0229059886187315,0.01422672625631094,0.011964188888669014,0.016008341684937477,0.015366730280220509,0.015467340126633644,0.010395541787147522,0.013688407838344574,0.00973906647413969,0.013856274075806141,0.013898784294724464,0.013811877928674221,0.015098861418664455,0.028894519433379173,0.02139115147292614,0.00820916797965765,0.01673498935997486
19,0.005969652906060219,0.02227938547730446,0.012722752057015896,0.00889830943197012,0.009334594011306763,0.014307796955108643,0.032245125621557236,0.016762739047408104,0.0028894066344946623,0.03247068077325821,0.015843341127038002,0.01673622615635395,0.031069207936525345,0.010936589911580086,0.027350490912795067,0.024217627942562103,0.024700859561562538,0.012672965414822102
20,0.014638287015259266,0.01646142266690731,0.009866472333669662,0.012219611555337906,0.012801072560250759,0.008008780889213085,0.016828255727887154,0.008558849804103374,0.0123538663610816,0.012810016982257366,0.00862560048699379,0.01455806102603674,0.021890267729759216,0.01193428784608841,0.006255235057324171,0.016217032447457314,0.014588368125259876,0.013850023038685322
21,0.012419219128787518,0.014557662419974804,0.015035155229270458,0.01376654114574194,0.008699865080416203,0.012567022815346718,0.026232654228806496,0.009575193747878075,0.010390521958470345,0.006099276710301638,0.00710539985448122,0.015151414088904858,0.008586989715695381,0.023100191727280617,0.006918468978255987,0.013605313375592232,0.013964732177555561,0.008342322893440723
22,0.014257796108722687,0.01326636504381895,0.013998535461723804,0.010156710632145405,0.0071290284395217896,0.004745022393763065,0.01586959883570671,0.016384093090891838,0.008763200603425503,0.014423446729779243,0.01101986225694418,0.02108081243932247,0.005963880568742752,0.015542869456112385,0.008865687064826488,0.012467589229345322,0.01764596626162529,0.015857823193073273
23,0.013764232397079468,0.0065320455469191074,0.008725780062377453,0.009326455183327198,0.010459854267537594,0.006373904645442963,0.014391431584954262,0.023971518501639366,0.016994191333651543,0.01840963400900364,0.010996292345225811,0.017593789845705032,0.015645528212189674,0.025372711941599846,0.003908377606421709,0.012850028462707996,0.016004737466573715,0.022086909040808678
24,0.017552701756358147,0.006118175573647022,0.0067972526885569096,0.015228244476020336,0.009522228501737118,0.019148660823702812,0.016185080632567406,0.01211479026824236,0.0069869994185864925,0.014944649301469326,0.020405033603310585,0.005348168313503265,0.005964039359241724,0.015709569677710533,0.013848468661308289,0.010215403512120247,0.012084714137017727,0.010393907316029072
