,<class 'torch.nn.modules.activation.ELU'>,<class 'torch.nn.modules.activation.Hardshrink'>,<class 'torch.nn.modules.activation.Hardsigmoid'>,<class 'torch.nn.modules.activation.Hardtanh'>,<class 'torch.nn.modules.activation.Hardswish'>,<class 'torch.nn.modules.activation.LeakyReLU'>,<class 'torch.nn.modules.activation.LogSigmoid'>,<class 'torch.nn.modules.activation.PReLU'>,<class 'torch.nn.modules.activation.ReLU'>,<class 'torch.nn.modules.activation.ReLU6'>,<class 'torch.nn.modules.activation.RReLU'>,<class 'torch.nn.modules.activation.SELU'>,<class 'torch.nn.modules.activation.CELU'>,<class 'torch.nn.modules.activation.GELU'>,<class 'torch.nn.modules.activation.Sigmoid'>,<class 'torch.nn.modules.activation.SiLU'>,<class 'torch.nn.modules.activation.Mish'>,<class 'torch.nn.modules.activation.Softplus'>,<class 'torch.nn.modules.activation.Softshrink'>,<class 'torch.nn.modules.activation.Softsign'>,<class 'torch.nn.modules.activation.Tanh'>,<class 'torch.nn.modules.activation.Tanhshrink'>,<class 'torch.nn.modules.activation.Softmax'>
0,25.0535831451416,22.616193771362305,27.152196884155273,22.89239501953125,26.086172103881836,37.92039489746094,28.98786735534668,23.546384811401367,32.59757614135742,26.2261905670166,26.10371971130371,26.829944610595703,20.502891540527344,23.44797134399414,31.280853271484375,26.123945236206055,18.516916275024414,31.103321075439453,24.61032485961914,26.07082176208496,19.36511993408203,27.961210250854492,25.24995994567871
1,14.207193374633789,16.955610275268555,14.73620319366455,14.80450439453125,15.665191650390625,15.5890531539917,15.243914604187012,17.25367546081543,15.454333305358887,17.685705184936523,15.473576545715332,14.3644380569458,16.117368698120117,14.924860000610352,15.132048606872559,18.491071701049805,12.05893611907959,14.850442886352539,15.065295219421387,15.767745971679688,15.531050682067871,14.424338340759277,14.34179401397705
2,13.002667427062988,15.360559463500977,13.04503059387207,11.821063041687012,16.254587173461914,12.399269104003906,9.448996543884277,13.963156700134277,14.813780784606934,13.19237995147705,11.081372261047363,13.6669340133667,14.800331115722656,12.796308517456055,12.455397605895996,15.725123405456543,14.62987995147705,8.928816795349121,16.76156997680664,16.035343170166016,13.880911827087402,17.533384323120117,12.844130516052246
3,7.8469557762146,16.180326461791992,11.257487297058105,7.2389116287231445,13.159883499145508,6.286736965179443,3.6132607460021973,7.800746440887451,6.938409328460693,8.24614143371582,8.115320205688477,6.652400493621826,7.888755798339844,12.231701850891113,8.965692520141602,14.103799819946289,11.55624008178711,0.4061294496059418,15.536231994628906,12.37234115600586,9.895855903625488,16.450727462768555,17.754825592041016
4,0.537143349647522,13.408034324645996,9.208022117614746,7.348942756652832,11.34144115447998,0.3527599275112152,0.00911587756127119,0.38424643874168396,0.42871299386024475,0.3528636395931244,0.507774293422699,0.01365412212908268,0.5443912744522095,4.400081157684326,6.1873273849487305,8.978557586669922,3.7226016521453857,4.0863786125555634e-05,18.046247482299805,11.95517635345459,7.223939418792725,14.81958293914795,15.809344291687012
5,3.7258141674101353e-06,14.247912406921387,5.909653663635254,2.9756858348846436,4.070707321166992,3.392556754988618e-05,2.0946026779711246e-05,5.637423601001501e-05,5.688377495971508e-05,8.422989776590839e-05,0.0002582872984930873,4.093419192940928e-06,1.4424865184992086e-05,3.6726219150295947e-06,5.455602169036865,0.8851802945137024,0.003054267494007945,1.9442042685113847e-05,15.284883499145508,9.502036094665527,4.489532470703125,14.656033515930176,13.790377616882324
6,0.0003086385258939117,16.424768447875977,2.6652073860168457,2.2826383113861084,3.092332917731255e-05,3.0010346563358326e-06,0.00013796686835121363,0.00010584785923128948,4.886827809968963e-06,1.603202872502152e-05,7.776817074045539e-05,0.0001860996417235583,4.987799547961913e-05,2.9960801839479245e-08,3.5848801136016846,4.863309732172638e-05,0.00042290097917430103,9.691030572867021e-05,17.742233276367188,6.316985607147217,1.9523340463638306,12.880393028259277,13.273482322692871
7,3.266017984060454e-06,14.473584175109863,2.8249826431274414,0.7022673487663269,8.116859680740163e-05,2.254677383461967e-05,6.162380941532319e-06,0.0005575275863520801,0.00011918497330043465,0.00022956797329243273,6.930729432497174e-05,0.0005975142121315002,4.2377250792924315e-05,0.0009293155162595212,1.9915192127227783,4.2675765143940225e-07,3.248806024203077e-06,5.126827090862207e-05,14.527338027954102,3.7601935863494873,2.3690240383148193,14.557623863220215,13.570868492126465
8,2.270462573505938e-08,16.446226119995117,0.735523521900177,0.6483829021453857,3.422061126912013e-05,1.3783801477984525e-05,9.338481322629377e-05,2.457855225657113e-05,3.230670699849725e-05,0.00023123268329072744,6.011478035361506e-07,3.131168341496959e-05,0.00010985886183334514,1.737647835398093e-05,0.8945485949516296,0.00018619073671288788,2.9793638532282785e-05,5.0355165512883104e-06,14.821795463562012,3.0949485301971436,0.8745437860488892,17.218551635742188,15.102859497070312
9,2.867475359380478e-07,11.870330810546875,0.2076558917760849,0.013349938206374645,5.4197411373024806e-05,2.767251862678677e-05,1.8004802768700756e-06,0.000367006374290213,1.244761824636953e-05,7.198442472144961e-05,2.302933717146516e-05,5.658208465320058e-05,5.302181307342835e-06,0.00011405645636841655,0.2824804484844208,2.0352335923234932e-05,5.370007056626491e-05,0.000582526670768857,15.104156494140625,2.052394151687622,0.21440637111663818,17.060890197753906,13.982086181640625
10,3.5720669984584674e-05,15.524596214294434,0.030228156596422195,0.011876160278916359,5.850636080140248e-05,7.265756721608341e-05,0.0005531228380277753,9.553406925988384e-06,0.00013596905046142638,2.823657268891111e-06,2.9804052246618085e-05,6.148184183984995e-06,7.891615678090602e-05,0.0006512139807455242,0.02171970345079899,0.0001479889324400574,2.5225765057257377e-05,0.0006034031976014376,15.417956352233887,1.6579452753067017,0.002817495260387659,14.984057426452637,12.459538459777832
11,0.0006077683065086603,14.996716499328613,1.6536156181246042e-05,0.00042515937821008265,4.153452209720854e-06,1.1064994396292605e-06,5.711659468943253e-06,1.3947152183391154e-05,1.1981019270024262e-05,7.199362244136864e-06,8.541210263501853e-06,3.966562508139759e-05,5.7786422985373065e-05,3.3860219446069095e-06,4.5370343286776915e-06,2.5475450456724502e-05,1.0706799002946354e-08,0.0005143519374541938,15.8241548538208,0.6768372654914856,4.37729868281167e-05,16.806358337402344,13.705044746398926
12,3.122848966086167e-06,14.312644004821777,1.9669778339448385e-05,1.7990038031712174e-05,0.00012015518586849794,8.239323506131768e-05,2.14437068279949e-06,5.221241735853255e-06,0.0012772040208801627,1.899470589705743e-07,2.4687416953383945e-05,1.3217053265179857e-06,9.21164064493496e-06,9.450515790376812e-06,0.00027261191280558705,1.6362104361178353e-05,1.3313433555595111e-05,6.923147793713724e-06,13.855267524719238,0.051716215908527374,0.00028790533542633057,14.28357219696045,14.655891418457031
13,7.87467968166311e-07,15.850456237792969,2.2737367544323206e-11,9.665745892561972e-06,1.7348662368021905e-05,9.482803579885513e-05,6.761003078281647e-06,2.6900383090833202e-05,8.870791498338804e-05,1.5479372450499795e-05,5.650286766467616e-06,3.4528133255662397e-05,6.800347910029814e-05,0.00011291859118500724,0.00018608663231134415,6.461015436798334e-05,0.00015016636461950839,0.00030882289865985513,15.879831314086914,5.571028668782674e-05,0.0001101389279938303,16.49863052368164,12.14272689819336
14,5.4071111662779e-05,14.608859062194824,5.231835530139506e-05,5.820766091346741e-09,4.233521394780837e-06,5.1085407903883606e-08,6.027756171533838e-05,0.00011002885003108531,8.799552233540453e-06,0.00014014856424182653,1.6416153812315315e-05,1.9219813111703843e-05,0.00042781815864145756,3.236093562009046e-07,1.2033893654006533e-05,2.578929070295999e-07,5.46265255252365e-09,4.487774276640266e-05,15.108426094055176,0.001068639219738543,0.00011466837167972699,15.245294570922852,11.66528606414795
15,6.70083609293215e-05,11.857658386230469,2.2204462766239885e-06,1.0563293471932411e-05,0.00011496472143335268,0.00018638597975950688,2.184588083764538e-05,2.5669578462839127e-08,3.4761112601700006e-06,4.399410045152763e-07,2.33413084060885e-06,2.088873316097306e-06,1.2820481970265973e-05,0.00014314497821033,0.00010152671165997162,4.569594239001162e-06,3.6379155062604696e-05,8.513381430930167e-07,14.478464126586914,5.630265150102787e-05,4.2123094317503273e-05,16.362472534179688,13.707437515258789
16,1.845002407208085e-05,14.239776611328125,1.9907349269487895e-05,8.24278686195612e-07,0.0008064756402745843,1.4584674318030011e-05,3.63252411261783e-06,0.00022867297229822725,5.164738013263559e-06,9.602982026990503e-05,6.831053178757429e-05,3.0400535251828842e-05,6.532502538902918e-07,0.0013322135200724006,2.587168819445651e-05,0.0002189009974244982,2.54513906838838e-07,9.165387382381596e-06,14.26598834991455,2.7583359951677267e-06,0.00018827864550985396,12.342259407043457,12.085932731628418
17,3.4572978620417416e-05,13.00329875946045,1.0504484635021072e-05,5.814683390781283e-06,1.5276018530130386e-06,7.51754214434186e-08,4.5159289584262297e-05,0.0002846941933967173,6.018874501023674e-07,2.468601906002732e-06,2.351238435949199e-05,5.50785698578693e-05,0.00023648285423405468,6.5274812186544295e-06,7.699046363995876e-06,1.6088051779661328e-08,0.00017101471894420683,2.423854766675504e-06,13.718329429626465,0.0005200995365157723,6.290883902693167e-06,15.734173774719238,13.357317924499512
18,3.710171586135402e-05,14.16643238067627,3.783725333050825e-09,1.6648811651975848e-05,3.627569094533101e-05,0.00030974531546235085,3.738107261597179e-05,6.124560059106443e-08,1.2575803339132108e-05,6.608258991036564e-05,1.7675913113635033e-05,2.481354385963641e-06,5.729907570639625e-06,1.7233658581972122e-05,3.099299647146836e-06,1.938678906299174e-06,0.00012312123726587743,1.7170132196042687e-06,14.031229972839355,2.904352186305914e-06,5.448106094263494e-06,15.030322074890137,13.2097806930542
19,2.751221472863108e-07,16.244922637939453,0.0002459769311826676,0.0001348149817204103,4.820838512387127e-05,0.00016350392252206802,0.00011067001469200477,5.291207344271243e-06,4.703695231000893e-05,1.3984390534460545e-08,6.662178293481702e-06,2.1966397980577312e-05,7.118561188690364e-05,2.9793638532282785e-05,0.0001327412755927071,4.832168087887112e-06,2.1160441974643618e-05,1.0560193913988769e-05,15.296869277954102,6.470984317274997e-07,0.00013611363829113543,14.420767784118652,12.716602325439453
