,lr=0.1,lr=0.01,lr=0.001,lr=0.0001,lr=1e-05,lr=1e-06,lr=1e-07,lr=1e-08,lr=1e-09
0,22.78896141052246,20.849699020385742,23.283048629760742,27.26043128967285,24.934829711914062,20.174787521362305,23.95100975036621,20.564502716064453,23.0783748626709
1,0.0017160099232569337,0.188810333609581,0.00806718785315752,14.736090660095215,13.261674880981445,15.918957710266113,16.613622665405273,15.990002632141113,17.117700576782227
2,3.2638210541335866e-05,2.0689473152160645,0.0009781726403161883,14.201605796813965,15.616070747375488,16.598651885986328,17.0789852142334,13.239356994628906,17.294355392456055
3,0.016722220927476883,0.5504024624824524,0.011690649203956127,7.720855236053467,17.460391998291016,17.558517456054688,15.836697578430176,16.99007225036621,16.27001953125
4,6.8805543378402945e-06,0.0006679912912659347,0.002203483833000064,0.530846893787384,18.22089385986328,14.835057258605957,13.489005088806152,16.81315040588379,16.408222198486328
5,6.137836317066103e-05,6.338187085930258e-05,0.006490638945251703,1.5453337027793168e-06,15.825024604797363,17.840763092041016,16.78467559814453,13.923022270202637,17.166522979736328
6,0.006405635271221399,6.788555765524507e-05,0.0005409886362031102,6.679774742224254e-07,14.406888008117676,15.835909843444824,15.984286308288574,15.512667655944824,15.584338188171387
7,1.2103468179702759e-05,3.307553197373636e-05,5.586991392192431e-06,0.0003748306189663708,16.138477325439453,18.204748153686523,15.377336502075195,15.386046409606934,17.601287841796875
8,4.68344078399241e-05,1.066736331267748e-06,0.0008808890706859529,4.2098337871721014e-05,13.309859275817871,14.503989219665527,17.10432243347168,15.679908752441406,16.762685775756836
9,7.264943997142836e-05,5.741005679738009e-07,0.0015326666180044413,9.129541285801679e-05,16.337060928344727,17.350263595581055,16.3453426361084,12.390849113464355,18.17357635498047
10,0.007924011908471584,0.00027676887111738324,0.0001247988548129797,3.230670699849725e-07,13.450510025024414,15.478346824645996,14.742192268371582,18.173620223999023,16.397682189941406
11,0.005558720324188471,7.24788405932486e-05,1.713722586631775,6.435220711864531e-06,13.635889053344727,15.200949668884277,16.803735733032227,14.71538257598877,12.325105667114258
12,3.775682216655696e-06,6.207443220773712e-06,0.00028318361728452146,6.155781738925725e-05,16.977258682250977,16.928831100463867,16.928983688354492,15.583456993103027,15.441052436828613
13,0.002548700664192438,6.858668348286301e-05,3.2160518458113074e-05,1.5221559806377627e-05,15.019598960876465,15.153063774108887,13.841525077819824,17.2662296295166,13.083215713500977
14,0.00020495020726229995,0.0006323456764221191,4.9588794354349375e-05,1.9881828848156147e-05,15.435945510864258,16.314268112182617,16.878604888916016,16.672428131103516,16.110071182250977
15,0.00010103722888743505,5.5589342082384974e-05,0.0006957819568924606,2.6969100872520357e-06,15.967081069946289,16.386850357055664,16.869516372680664,14.996894836425781,16.15937614440918
16,9.463310561841354e-05,1.8624277799972333e-06,2.751221472863108e-05,8.516144589520991e-06,16.746814727783203,15.774645805358887,14.395219802856445,15.331713676452637,15.449759483337402
17,0.0013066831743344665,5.2386894822120667e-08,3.144523361697793e-07,5.4347583500202745e-06,15.22192096710205,14.953608512878418,16.01045036315918,16.91607093811035,15.254719734191895
18,0.00047538737999275327,7.918748451629654e-05,4.659323894884437e-05,8.29220880405046e-06,13.137237548828125,15.756708145141602,14.97153377532959,16.833066940307617,15.426553726196289
19,0.0014895894564688206,7.861308404244483e-08,9.627240615373012e-06,2.3949081878527068e-05,14.668296813964844,15.316397666931152,16.571792602539062,15.31738567352295,16.43727684020996
20,0.0003290710737928748,4.913317752652802e-07,1.3950714674137998e-05,2.3957263692864217e-06,12.856407165527344,15.916415214538574,18.309839248657227,15.356663703918457,16.242685317993164
21,0.002315444638952613,5.835327101522125e-07,0.00043514775461517274,2.6633946617948823e-05,9.082515716552734,14.295187950134277,16.784698486328125,16.503782272338867,18.21411895751953
22,0.0008252436527982354,4.7023870138218626e-05,3.464591281954199e-05,1.080570655176416e-08,12.788824081420898,16.558643341064453,14.363962173461914,13.921399116516113,14.312451362609863
23,0.0030105216428637505,5.745898306486197e-06,1.1008016372215934e-05,0.00012559919559862465,11.292308807373047,17.188947677612305,18.226062774658203,15.6832857131958,15.563545227050781
24,1.0325976290914696e-05,0.0003314454515930265,0.000989299500361085,7.018337782938033e-05,11.824197769165039,14.899701118469238,16.94719696044922,15.007351875305176,15.04455852508545
25,0.019765470176935196,0.0003772532509174198,0.001949211466126144,5.272613634588197e-05,11.764388084411621,15.610106468200684,16.76083755493164,16.641944885253906,14.472464561462402
26,0.0007259107078425586,0.00022825493942946196,2.1323072360246442e-05,7.139497029129416e-07,9.585555076599121,14.632308959960938,16.300636291503906,16.6387939453125,15.647564888000488
27,0.00047038935008458793,4.520798029261641e-06,7.725600153207779e-05,3.786659362958744e-05,10.169590950012207,14.155585289001465,16.832555770874023,15.949121475219727,15.283060073852539
28,0.006552326958626509,1.2909418728668243e-05,7.483587978640571e-06,6.938211299711838e-06,8.766033172607422,15.377280235290527,16.009159088134766,15.925368309020996,15.250589370727539
29,0.0003230782167520374,0.00016338200657628477,0.0006484425975941122,2.478227543178946e-07,6.149766445159912,14.724365234375,18.279001235961914,17.00885581970215,16.10932159423828
30,0.000597094651311636,1.7567822396813426e-07,1.178705133497715e-07,7.688464393140748e-06,7.239009857177734,18.554752349853516,16.520965576171875,14.914813041687012,15.836616516113281
31,0.008850054815411568,2.119306827808032e-06,2.4023811420192942e-05,2.3052225515129976e-05,7.363012790679932,15.444244384765625,14.500343322753906,16.067113876342773,17.223432540893555
32,0.0028929635882377625,2.9845716198906302e-05,6.808200851082802e-06,0.00020224228501319885,4.761632442474365,15.025626182556152,14.154077529907227,15.93845272064209,14.52363109588623
33,0.010377607308328152,2.2601147065870464e-05,0.000587948365136981,6.22029801888857e-07,5.537110805511475,16.71170425415039,17.015897750854492,16.7281436920166,17.78671646118164
34,0.0003677740751300007,0.00026730011450126767,2.4356835638172925e-05,0.00013777651474811137,4.669140815734863,15.8566312789917,15.716171264648438,15.568198204040527,17.494606018066406
35,0.016964683309197426,7.14317729944014e-06,0.00022508185065817088,0.0011785741662606597,3.831939697265625,16.88943862915039,16.49970245361328,16.635190963745117,17.222095489501953
36,4.328221984906122e-05,1.1757665561162867e-06,1.0058057341666427e-05,6.958544690860435e-05,3.0044262409210205,15.421893119812012,16.51201629638672,16.120147705078125,15.938824653625488
37,0.0011730475816875696,1.5763110923217027e-06,0.0008445048006251454,0.0002474599168635905,2.6585514545440674,16.131193161010742,15.09984016418457,17.026960372924805,15.649138450622559
38,2.0792358554899693e-06,2.0810941350646317e-05,1.2393839824653696e-05,2.909230261138873e-06,2.057114362716675,17.25565528869629,13.554097175598145,16.738508224487305,15.928671836853027
39,0.00012093001714674756,0.00026823647203855217,0.00014471242320723832,3.80352958018193e-08,1.518022894859314,17.261138916015625,17.436798095703125,16.9370059967041,16.237394332885742
40,2.379531360929832e-05,3.1215698982123286e-05,5.219062586547807e-06,9.535728167975321e-06,0.8791467547416687,12.923721313476562,17.66644859313965,15.247546195983887,16.615697860717773
41,0.00035522697726264596,0.00017121431301347911,2.243241851829225e-06,0.0010928109986707568,0.6371748447418213,17.835935592651367,17.270465850830078,15.375334739685059,16.553205490112305
42,0.0006061237654648721,0.0005246768705546856,0.00011439281661296263,1.4172433111525606e-05,0.1706514209508896,14.735895156860352,17.832914352416992,13.407610893249512,15.033297538757324
43,0.001785438391380012,4.443800207809545e-07,4.866635663347552e-07,5.659358066623099e-06,0.04095908999443054,16.10833740234375,15.156709671020508,15.340860366821289,16.113367080688477
44,0.0015483124880120158,8.441167665296234e-06,1.4222226809579297e-06,3.917830326827243e-06,1.3659249589181854e-06,16.60236358642578,16.82176971435547,15.529345512390137,16.66283416748047
45,8.614875696366653e-05,7.300754077732563e-05,1.147482544183731e-05,0.00017911508621182293,3.370246304257307e-08,16.748777389526367,14.846084594726562,13.47086238861084,16.078392028808594
