,layers=1,layers=2,layers=3,layers=4,layers=5,layers=6,layers=7,layers=8,layers=9,layers=10,layers=11,layers=12,layers=13,layers=14,layers=15,layers=16,layers=17,layers=18,layers=19,layers=20
0,24.474742889404297,20.477529525756836,29.754974365234375,21.814477920532227,20.09100341796875,26.48231315612793,24.52132225036621,26.68235206604004,25.708871841430664,23.209562301635742,27.29096794128418,22.3615665435791,28.965436935424805,21.148414611816406,28.2832088470459,27.281604766845703,30.902570724487305,26.17841148376465,25.521644592285156,29.883230209350586
1,14.899470329284668,14.004752159118652,14.250393867492676,16.57111930847168,15.837180137634277,16.574975967407227,16.286487579345703,14.649612426757812,12.953447341918945,16.130064010620117,14.624972343444824,14.6747407913208,16.29487419128418,15.678906440734863,17.188140869140625,14.113072395324707,16.054550170898438,15.827117919921875,15.646313667297363,14.690686225891113
2,9.1406888961792,12.731646537780762,14.875086784362793,14.283312797546387,16.16029930114746,15.39957332611084,15.879916191101074,16.46637725830078,17.161956787109375,17.69105339050293,16.29106903076172,15.588871955871582,17.87034034729004,14.18918514251709,14.287506103515625,14.053694725036621,17.181400299072266,14.640521049499512,17.36646270751953,16.06261444091797
3,3.6353652477264404,7.124098300933838,11.681861877441406,16.10907554626465,14.95482349395752,16.697193145751953,15.06394100189209,12.535911560058594,13.163256645202637,17.242292404174805,14.041033744812012,14.999282836914062,12.813743591308594,12.896517753601074,15.581494331359863,13.905806541442871,15.336175918579102,14.490655899047852,16.95464515686035,15.0076265335083
4,0.08059530705213547,0.5159005522727966,5.748759746551514,10.780828475952148,15.172101020812988,14.359076499938965,14.651987075805664,15.514108657836914,12.821710586547852,16.491992950439453,15.576428413391113,17.329275131225586,16.877241134643555,14.903555870056152,16.70136260986328,14.429858207702637,16.38936424255371,14.66452693939209,15.503351211547852,15.757611274719238
5,3.5192551877116784e-05,8.307853568112478e-05,0.0014146597823128104,4.395335674285889,11.628947257995605,16.063026428222656,14.276880264282227,16.36423110961914,14.907342910766602,14.683348655700684,12.90617561340332,14.875004768371582,14.042166709899902,14.717013359069824,15.242383003234863,14.776789665222168,13.48290729522705,15.145901679992676,14.905756950378418,12.670214653015137
6,1.2599487490660977e-05,0.00018353259656578302,2.3093452909961343e-05,2.7821452022180893e-06,3.984334945678711,11.399859428405762,14.710604667663574,15.055888175964355,15.838874816894531,15.16966724395752,11.94885540008545,13.552157402038574,14.065958023071289,13.393510818481445,15.83124828338623,16.74905776977539,16.22635269165039,15.096051216125488,11.67906665802002,15.348675727844238
7,5.315635007718811e-07,0.00010281843424309045,7.818081940058619e-05,0.00031586794648319483,2.987698644574266e-05,6.426782131195068,11.264782905578613,12.344659805297852,11.432435989379883,14.670184135437012,13.6522798538208,14.306036949157715,15.168753623962402,15.985926628112793,15.15039348602295,14.886848449707031,15.820706367492676,16.616819381713867,14.716577529907227,14.173062324523926
8,4.545457704807632e-05,5.004534159525065e-06,9.296135976910591e-05,0.00039887466118671,0.00013638081145472825,0.00011768007971113548,5.060001373291016,11.414960861206055,13.581931114196777,15.378222465515137,12.747241020202637,9.590112686157227,13.743084907531738,15.655888557434082,13.750917434692383,12.467901229858398,14.776590347290039,13.916017532348633,15.679811477661133,12.608592987060547
9,9.17983015824575e-06,1.4613826351705939e-05,1.99627038455219e-07,1.8486911358195357e-05,0.003550667781382799,1.8499213183531538e-07,0.4547630250453949,7.222151279449463,12.201416015625,12.451807975769043,12.473200798034668,14.7984037399292,11.52234172821045,12.654163360595703,11.833088874816895,13.29630184173584,11.956205368041992,13.483229637145996,14.871748924255371,14.29479694366455
10,2.5914632715284824e-06,0.0001235872769029811,5.8915571571560577e-05,0.00017997126269619912,6.858668348286301e-05,1.4496494031845941e-06,8.252314000856131e-05,1.3512862920761108,6.9222917556762695,10.871082305908203,12.886270523071289,13.63914966583252,11.901442527770996,11.8502197265625,15.256552696228027,12.24851131439209,12.487659454345703,13.234323501586914,14.655962944030762,15.046359062194824
11,1.4738625395693816e-06,0.0005322403740137815,4.167246515862644e-05,4.4374450226314366e-05,0.0005279367906041443,6.5567523961362895e-06,7.212204309325898e-07,5.959830014035106e-05,2.812204360961914,9.71922779083252,10.336874961853027,14.3999662399292,10.645883560180664,10.791648864746094,14.411566734313965,10.627145767211914,11.588951110839844,10.38033676147461,13.5015287399292,15.089055061340332
12,3.156645789204049e-06,6.919618317624554e-05,3.3510241337353364e-07,1.976293970074039e-05,3.193916199961677e-05,4.37540584243834e-05,1.4533731700794306e-05,5.398699067882262e-05,0.0005393928149715066,6.597484111785889,6.807713508605957,11.335973739624023,8.621853828430176,10.926185607910156,11.714383125305176,9.695538520812988,10.116787910461426,13.642199516296387,10.669692039489746,10.196832656860352
13,5.9744429563579615e-06,0.00011712210107361898,0.0001738574355840683,7.695453678024933e-05,2.865943497454282e-05,1.7687943909550086e-05,5.8448011259315535e-05,0.000760276336222887,4.167068254901096e-06,0.19164958596229553,4.601546764373779,10.93365478515625,8.574596405029297,10.113656997680664,11.58069133758545,8.054579734802246,10.687631607055664,9.205575942993164,8.809091567993164,14.459013938903809
14,3.167561590089463e-05,1.4932724297977984e-05,2.5629718948039226e-05,0.00018002244178205729,0.00031524113728664815,1.84664131666068e-05,0.0006584375514648855,0.00039885565638542175,1.4004195691086352e-05,3.5368153476156294e-05,1.365445613861084,7.790622711181641,4.525341987609863,7.965104579925537,11.772026062011719,6.516367435455322,7.958114147186279,11.248286247253418,12.674068450927734,13.5238676071167
15,3.251845555496402e-05,4.445707600098103e-05,2.8100586860091425e-05,2.9076036298647523e-06,0.00012555642751976848,2.135390786861535e-05,1.0270887287333608e-05,3.621827272581868e-05,0.0007228819886222482,0.00022230045578908175,1.584926576470025e-05,2.7180161476135254,3.15889835357666,7.411566257476807,10.591646194458008,5.518273830413818,7.413010597229004,7.603928565979004,10.658968925476074,12.939709663391113
16,1.76238281710539e-05,8.469442036584951e-09,0.0004865558003075421,3.4088734537363052e-06,3.00335723295575e-05,5.9878402680624276e-05,2.73936211669934e-06,0.00022349649225361645,3.106668737018481e-05,4.587960575008765e-06,0.00023736357979942113,0.029499560594558716,1.697557806968689,5.122260570526123,8.560222625732422,3.703265428543091,4.6430277824401855,6.949328899383545,10.207590103149414,9.365340232849121
17,4.580243694363162e-05,3.786808974837186e-06,9.617940668249503e-05,0.00010979889339068905,0.00010895112063735723,0.00014729365648236126,9.99664407572709e-05,7.129830191843212e-05,2.9435541364364326e-05,5.604533726000227e-09,5.879252057638951e-06,4.3975127482553944e-05,0.03482711315155029,2.1154980659484863,4.55001163482666,2.7106070518493652,3.605886936187744,5.384053707122803,8.916070938110352,12.399798393249512
18,1.342618816124741e-06,2.4075498004094698e-06,2.476099325576797e-08,1.0806443242472596e-05,1.4210854715202004e-08,1.8221340724267066e-05,6.119840691098943e-06,3.841432771878317e-05,4.180707037448883e-06,1.8746140995062888e-05,5.2643066737800837e-05,0.00012757345393765718,8.559200068702921e-05,0.09225048124790192,2.8252198696136475,1.1603904962539673,2.4348645210266113,4.779743194580078,7.096258640289307,8.518798828125
19,1.8775055650621653e-05,6.714113987982273e-05,6.507860234705731e-05,2.5532249310344923e-06,0.00028276650118641555,1.5967179933795705e-05,8.782090299064294e-05,8.354858437087387e-05,1.4932724297977984e-05,0.0001437389146303758,0.0003489281516522169,0.00034848295035772026,7.74153450038284e-05,0.00011512838682392612,1.7731901407241821,0.0014132610522210598,1.1566050052642822,2.3936498165130615,4.608287811279297,9.970549583435059
20,8.712072485650424e-08,5.205655543250032e-05,2.098095865221694e-05,0.00016245688311755657,0.00019465212244540453,0.0005999410641379654,4.283789894543588e-05,8.734607035876252e-06,9.989969112211838e-05,1.8622472452989314e-07,8.208189683500677e-11,0.0006559683242812753,3.547597771103028e-08,5.5425924074370414e-05,0.11383616179227829,0.00010930977441603318,0.0024886594619601965,0.28657570481300354,4.697207927703857,7.382177829742432
21,3.2851039577508345e-07,1.2640142813324928e-05,4.2663305066525936e-05,0.0005376444314606488,0.0001894844463095069,3.9138831198215485e-07,1.3975659385323524e-07,0.00025363379972986877,6.356422090902925e-07,3.731113611138426e-05,5.326364771462977e-08,3.0595401767641306e-07,1.1558972801140044e-07,4.388031811686233e-05,1.4680794038213207e-06,2.5422530598007143e-05,0.0003676094929687679,0.13382788002490997,3.3282196521759033,9.08676815032959
22,0.00013930309796705842,6.795629451517016e-05,0.00014648456999566406,2.6109924874617718e-05,5.210351446294226e-06,3.5555563954403624e-05,3.133836798951961e-07,4.114671355637256e-06,2.142974153684918e-06,0.0005250701797194779,8.347014954779297e-07,6.416631367756054e-05,0.00012573815183714032,5.93776348978281e-05,0.00047470140270888805,4.859459295403212e-06,0.0007783157634548843,3.9318024391832296e-07,0.9138190150260925,4.8736796379089355
23,2.2257889213506132e-05,8.482611883664504e-05,3.366499731782824e-05,7.465337148460094e-08,0.0001049275670084171,5.7410052249906585e-05,9.775760190677829e-06,5.302181307342835e-06,1.391867408528924e-05,0.0005084643489681184,2.9679227736778557e-05,4.302478373574559e-06,1.543437974760309e-05,4.7482764784945175e-05,6.27986082690768e-05,3.0691523988934932e-06,5.6998916988959536e-05,1.6282174328807741e-06,0.028370222076773643,3.8392014503479004
24,6.304067210294306e-05,2.309803676325828e-05,0.0010205585276708007,1.024802486426779e-06,0.0001956913183676079,1.830692963267211e-05,7.690434722462669e-05,0.00020259506709408015,9.445691830478609e-05,1.551316017867066e-07,5.115907697472721e-07,4.7713045205455273e-05,6.190247950144112e-05,2.011046490224544e-06,5.392393723013811e-05,6.280615707510151e-07,2.3632770535186864e-05,0.0002836010535247624,0.0002735101734288037,2.5503392219543457
25,3.189605922671035e-05,1.5329651432693936e-05,1.8828814063454047e-09,4.707620246335864e-05,2.3385041458823252e-06,8.698003512108698e-06,4.779900336870924e-06,1.0307597221981268e-05,1.5173226529441308e-05,0.00012912927195429802,1.703294742583239e-06,8.340046042576432e-05,3.153085708618164e-05,3.764392022276297e-05,1.8533286265665083e-06,2.7934007448493503e-05,4.09919121011626e-05,7.457222181983525e-07,3.5949022276327014e-05,0.860247790813446
