,neurons=10,neurons=15,neurons=20,neurons=25,neurons=30,neurons=35,neurons=40,neurons=45,neurons=50,neurons=55,neurons=60,neurons=65,neurons=70,neurons=75,neurons=80,neurons=85,neurons=90,neurons=95
0,11.68921947479248,13.796457290649414,19.73828125,8.808295249938965,6.816559791564941,9.807476043701172,10.507861137390137,4.2271318435668945,15.62915325164795,9.666887283325195,9.04587459564209,9.83121395111084,10.034448623657227,15.976022720336914,11.93420696258545,6.274838447570801,11.735312461853027,11.561755180358887
1,4.9578375816345215,5.2708024978637695,5.351367473602295,5.141797065734863,5.9955573081970215,4.582912445068359,5.516980171203613,5.678739547729492,5.160738468170166,4.537533760070801,6.231331825256348,5.2002482414245605,5.513813018798828,6.065648555755615,4.465993881225586,5.7255401611328125,3.315216064453125,5.487057685852051
2,5.153650283813477,5.048681259155273,5.860343933105469,5.4747748374938965,3.851536512374878,4.9568376541137695,4.895195960998535,4.37753438949585,1.7063827514648438,4.109771728515625,5.383493900299072,3.102811336517334,4.180859565734863,3.381720781326294,4.4138102531433105,3.4907593727111816,0.9055919647216797,2.051304578781128
3,5.3839111328125,3.3193230628967285,4.230602264404297,3.0223822593688965,3.812779188156128,4.540535926818848,3.3754634857177734,1.9154446125030518,2.3342015743255615,2.02663516998291,1.6231721639633179,0.8440302014350891,0.09201961755752563,0.02036232501268387,0.0001180890976684168,3.4989177947863936e-05,0.00015349185559898615,0.0003583343350328505
4,5.313340663909912,4.789766788482666,3.5675270557403564,3.4748711585998535,2.7776501178741455,0.8880088925361633,0.9945794939994812,0.42976799607276917,0.01597948931157589,0.0001488835841882974,0.0001431849377695471,0.0003263519611209631,0.0004578365187626332,6.439568824134767e-05,1.3103744095133152e-05,0.0009223801898770034,4.05504324589856e-05,0.0002272187266498804
5,5.183323860168457,4.777737617492676,2.572035551071167,1.9067400693893433,0.5780632495880127,0.020495498552918434,2.663148370629642e-05,1.7505919458926655e-05,1.0657515758794034e-06,4.006907329312526e-05,1.3093388588458765e-05,0.0006511530955322087,6.618341285502538e-05,0.0001446321257390082,3.64683655789122e-05,1.4054205166758038e-05,0.00014923290291335434,0.0003441172302700579
6,3.2824790477752686,2.7638254165649414,1.5360932350158691,0.2649531960487366,9.218143532052636e-05,8.908805284590926e-06,6.803493306506425e-05,0.00022784448810853064,0.00019997023628093302,3.139979889965616e-05,0.0005040547112002969,5.129559212946333e-07,0.00023261243768502027,3.0674823392473627e-06,3.335321707709227e-08,0.00026882250676862895,4.08088772019255e-06,6.05396053288132e-08
7,2.8142030239105225,1.454647421836853,0.1258016675710678,0.00023055884230416268,1.9276300008641556e-05,2.3332380806095898e-05,2.2533190247031598e-07,0.0003784674918279052,7.2544826252851635e-06,0.0004809972015209496,1.920309296110645e-05,0.0006143456557765603,0.00012926477938890457,5.7127995205519255e-06,4.518172499956563e-05,4.7903313316055574e-08,9.889186912914738e-05,9.441722795600072e-06
8,2.7850308418273926,0.4355563819408417,1.0757905329228379e-05,3.818423465418164e-06,1.6516771211172454e-05,1.7368529370287433e-07,5.163424793863669e-05,5.916471855016425e-05,4.621727839548839e-06,3.317982191219926e-07,2.2329936655296478e-07,3.266880185037735e-06,2.4321550881722942e-05,3.8562240661121905e-05,6.813178970332956e-06,2.108214630425209e-06,0.0019036292796954513,8.965826964413282e-06
9,1.5271191596984863,0.017479047179222107,0.00012165999942226335,4.886827809968963e-06,4.090526090294588e-06,1.9163415345246904e-05,6.034031684976071e-06,2.6246547349728644e-05,4.3322015699232e-06,8.470286047668196e-06,3.570086164472741e-06,2.9582338356703985e-06,3.0699877697770717e-06,2.5721534257172607e-05,2.0056404537172057e-06,2.749471241259016e-05,1.9362229068065062e-05,0.0018517266726121306
