,Adadelta,Adagrad,Adam,AdamW,Adamax,ASGD,NAdam,RAdam,RMSprop,SGD
13,4.209082126617432,1.1165136098861694,1.2020664144074544e-05,6.9319330577855e-06,2.198474021497532e-06,0.00010204145655734465,3.833752634818666e-05,3.1040544509887695,0.0001068756464519538,2.9434895623126067e-06
14,6.0120344161987305,0.3934268057346344,1.4986208952905145e-05,6.390542239387287e-06,2.040909748757258e-06,2.661009148141602e-06,6.325615231617121e-06,3.3114705085754395,2.6052987323055277e-08,5.319112096913159e-05
15,5.512755870819092,0.19350795447826385,0.00034157439949922264,1.569776031828951e-05,5.716824307455681e-05,1.870487176347524e-05,3.0174851417541504e-07,2.4365429878234863,2.1459805793710984e-05,2.6910274755209684e-05
16,4.387659549713135,0.0019885019864887,1.0770420885819476e-05,6.690691225230694e-05,1.2657102161028888e-05,0.00028237374499440193,4.9109785322798416e-05,2.498610734939575,6.916841812198982e-05,2.605298959679203e-06
17,4.999245643615723,6.50800302537391e-08,5.5752996559021994e-05,1.608170714462176e-05,1.7868893564809696e-07,0.00024104361364152282,1.7784335796022788e-05,1.8234319686889648,8.561847835153458e-07,2.9255193112476263e-06
18,6.530813694000244,7.083201580826426e-09,5.599180076387711e-05,1.5324052583309822e-05,8.019205779419281e-07,6.637362821493298e-05,4.669093686970882e-05,2.0116753578186035,1.0677215414034436e-06,5.350457286112942e-07
19,3.771502733230591,2.898454840760678e-05,5.122731181472773e-07,3.448611460044049e-05,1.607595891073288e-06,0.0009574346477165818,0.0007995438063517213,0.760873019695282,2.0470452000154182e-06,8.035013888729736e-05
20,5.860894203186035,6.486336587840924e-07,9.247467096429318e-05,8.338960469700396e-06,6.022575007591513e-07,0.00024112504615914077,7.643577191629447e-06,0.3758704662322998,3.0340097509906627e-05,4.6853992330397887e-07
21,4.556451797485352,2.4745991140662227e-06,2.768004560493864e-05,0.001273457775823772,1.499174686614424e-07,2.7504220270202495e-06,3.963265044149011e-06,0.20334111154079437,5.5712234825477935e-08,3.003096026077401e-05
22,5.60512113571167,4.3432934035081416e-05,2.132967892976012e-05,1.5335253920056857e-05,5.343483735487098e-07,3.190682764397934e-05,2.214765572716715e-06,0.01750657521188259,2.4357473193958867e-06,3.580906195566058e-06
23,5.843490123748779,2.7615046747087035e-06,2.643743937369436e-05,3.6808505683438852e-06,0.0002642140898387879,0.00017699628369882703,5.158971907803789e-05,0.0013033929280936718,2.373952156631276e-05,1.9881213120243046e-06
24,4.988749980926514,7.57648967919522e-06,1.0809577361214906e-05,1.5940515368129127e-05,1.4761790225747973e-06,7.204479970823741e-06,0.0001591734471730888,6.927554068170139e-07,1.6340893125743605e-05,3.2605526939732954e-05
25,4.956738471984863,3.3251279091928154e-05,2.088932404831212e-07,9.949468221748248e-06,4.899957275483757e-07,3.415369428694248e-05,9.328347232440137e-07,4.9313832278130576e-05,6.555530944751808e-06,0.00015388792962767184
26,5.411457061767578,1.0086810107168276e-05,7.208155921034631e-07,7.234088116092607e-05,8.959033834798902e-07,7.120255759218708e-06,2.0219181351421867e-07,1.0510348147363402e-10,3.841753823508043e-06,5.0870085033238865e-08
27,5.779822826385498,2.285576329086325e-06,0.0006469256477430463,0.0003262227983213961,1.6427748050773516e-09,1.008075378194917e-05,2.102679445670219e-06,6.353229309752351e-06,6.290066812653095e-05,1.3833414413966238e-07
28,4.37233304977417,8.175905350071844e-06,0.00014926784206181765,1.0021794878412038e-05,4.230278136674315e-07,5.627046266454272e-05,1.3343028513190802e-05,3.486236892058514e-05,4.585917849908583e-06,8.712073758943006e-05
29,4.724808692932129,2.3503138436353765e-05,0.00013121291704010218,0.00015271893062163144,1.7097343516070396e-05,8.448390872217715e-05,2.08152923732996e-05,3.386899379620445e-06,4.752833774546161e-06,4.9629099521553144e-05
30,6.453582763671875,3.084648051299155e-05,3.117795586149441e-06,8.761546155255928e-07,7.90347985457629e-05,1.695214109531662e-06,5.609555955743417e-06,2.5297666070400737e-05,2.3953747586347163e-05,1.9920116756111383e-07
31,5.725183010101318,9.129333193413913e-06,9.946461432264186e-06,6.55919438941055e-06,1.1754332263080869e-07,8.539800546714105e-07,3.201465733582154e-05,1.835388502513524e-05,7.03112732480804e-07,7.792804535711184e-05
32,6.15548849105835,1.0529225846767076e-07,3.453653698670678e-05,3.7360663554864004e-05,7.6594042184297e-06,2.440392563585192e-05,2.543329173931852e-06,4.127255124330986e-06,3.53951918441453e-06,3.5806217056233436e-05
33,5.185000896453857,5.796300683869049e-06,8.612430974608287e-06,0.00011731310951290652,5.7150787142745685e-06,1.0520127489144215e-06,7.851002010283992e-05,9.562251079842099e-08,0.00013922432844992727,0.00011743193317670375
34,5.921761512756348,1.810144749470055e-05,1.7961734556593e-05,1.3266435416880995e-06,2.48360834120831e-08,3.2225452173406666e-07,9.222721928381361e-07,3.678291250253096e-05,5.5712239372951444e-06,1.1001688108080998e-05
35,5.257500648498535,1.992157194763422e-08,1.634474756428972e-05,4.076325785717927e-05,1.8744078261079267e-05,8.32350633572787e-05,1.372061888105236e-06,1.850741682574153e-05,1.638911726331571e-07,0.00014507403830066323
36,6.217007637023926,2.2851198082207702e-05,6.20269202045165e-06,5.56889281142503e-05,7.223691682156641e-06,2.280562938494768e-07,2.5427340233363793e-07,6.463314639404416e-05,2.5470639229752123e-05,3.811347050941549e-05
37,5.647705078125,3.641079456428997e-05,0.00011643161269603297,2.4119732188410126e-05,0.00017770750855561346,3.832412858173484e-06,1.3703869399250834e-06,1.2535347195807844e-06,2.1012965589761734e-08,1.610657636774704e-05
38,4.483886241912842,2.405186569376383e-05,1.3620265235658735e-06,1.1951328815484885e-07,1.45654701100284e-06,0.00020516868971753865,1.4943781025067437e-05,1.200413862534333e-05,0.00026684036129154265,6.266986929404084e-10
39,3.6583588123321533,1.3536919141188264e-08,1.854641413956415e-05,2.208724617958069e-05,8.026466821320355e-05,1.3200583452999126e-05,1.8997048982782871e-06,2.7188031026526005e-07,1.4504659702652134e-05,8.330033597303554e-05
40,5.109131813049316,6.646188012382481e-06,1.3732508705288637e-05,0.00048795572365634143,9.955485438695177e-06,8.575088941142894e-07,1.3933686204836704e-06,0.00031822832534089684,7.299503977264976e-06,2.469350874889642e-06
41,4.55788516998291,8.819666982162744e-05,6.143456175777828e-06,1.1892057955265045e-05,1.9009257812285796e-05,6.495844218079583e-08,1.9010194591828622e-06,2.959874109365046e-06,3.096842556260526e-05,3.9641607145313174e-05
42,5.1962103843688965,6.656025561824208e-06,2.7805623176391236e-05,9.071316162589937e-05,1.3034789844823536e-05,4.694797098636627e-06,2.2766935217077844e-05,9.827638132264838e-05,7.769250487399404e-07,8.486947990604676e-06
43,4.96089506149292,2.650130227266345e-06,2.605634472274687e-05,1.392934973409865e-05,1.161333784693852e-08,5.853843958902871e-06,4.7709752834634855e-05,2.205549890277325e-06,5.8273162721889094e-05,1.1742891729227267e-05
44,5.068475723266602,5.875464239579742e-07,1.7345528249279596e-06,3.7235447962302715e-05,9.041659723152407e-06,1.211188646266237e-06,2.858035804820247e-05,2.5391285817022435e-05,1.6244657672359608e-05,1.3849385140929371e-06
45,5.715193748474121,7.487501989089651e-06,8.844312833389267e-05,3.108540795437875e-06,0.0001452406431781128,2.983712647619541e-06,4.1768080336623825e-06,1.0792339708132204e-05,3.80352958018193e-08,3.007016857736744e-09
46,4.090089797973633,4.4247485675441567e-07,8.913958299672231e-05,2.828467131621437e-06,1.3630213288706727e-05,0.0001424327347194776,2.2539670680998825e-06,4.587992350479908e-07,5.652471008943394e-05,1.916132532642223e-05
47,5.4528422355651855,1.5102727957128081e-07,0.0003438695566728711,1.2609644727490377e-05,1.7862847016658634e-05,1.0237296010018326e-05,8.709404210094362e-05,3.4820149608094653e-07,6.205067620612681e-06,0.00011547144822543487
48,5.552753448486328,7.063150633257465e-07,4.256680767866783e-05,7.982094984981813e-08,3.986080628237687e-06,7.425139483530074e-05,5.1106962928315625e-06,9.988612873712555e-06,1.1861302482429892e-06,0.0004197102680336684
49,5.41564416885376,2.3224893084261566e-06,4.77781577501446e-06,3.230782112950692e-06,1.6890113556655706e-06,0.00035197209217585623,3.7960933241265593e-06,7.352419288508827e-06,0.00020007140119560063,2.6039311705972068e-05
50,4.495319366455078,1.5287808992070495e-06,2.625631714181509e-05,3.956358341383748e-05,1.5293702517737984e-06,0.00012772429909091443,6.22029801888857e-07,4.8619796871207654e-05,4.3269673710710777e-07,4.2582368564580975e-07
51,3.572932481765747,1.0529911378398538e-06,2.0628618585760705e-05,1.6754053149270476e-06,1.4653955986432265e-05,0.00017976021626964211,3.2850043680809904e-06,8.837588438836974e-07,3.480558007140644e-06,2.722036515478976e-05
52,5.378854751586914,6.0063037381041795e-05,5.1096189963573124e-06,3.7078483728691936e-05,2.7362352739146445e-07,6.219329407031182e-08,2.900290382967796e-06,1.0085295798489824e-07,5.058092256149394e-07,0.00016524625243619084
53,5.821347713470459,6.471560709542246e-08,6.6511056502349675e-06,0.00024427479365840554,4.0401778278464917e-07,0.00010695946548366919,3.288462266937131e-06,1.3675971786142327e-06,6.379252681654179e-07,9.5320876880578e-07
54,4.76874303817749,6.7003870753978845e-06,5.5622235777263995e-06,4.5532997319241986e-06,2.339962520636618e-06,1.32543448216893e-07,4.026165697723627e-06,9.21164064493496e-06,7.297495585589786e-07,1.5325917047448456e-05
55,5.285585403442383,1.0766088962554932e-06,5.403677505455562e-08,0.0003037158166989684,9.555378710501827e-09,4.0754130168352276e-05,4.412966063682688e-06,9.710271342555643e-08,4.731028639071155e-06,0.00021052383817732334
56,5.11815881729126,5.6843418860808015e-12,0.0018270224099978805,8.619301183898642e-07,1.3365479389904067e-06,7.281210855580866e-05,9.964514902094379e-06,1.9010194591828622e-06,6.6228517425770406e-06,8.252747647929937e-05
57,4.713921546936035,3.09923109398369e-07,4.3112981984450016e-07,0.0005900429678149521,4.224697477184236e-05,7.564667612314224e-07,5.147413958184188e-06,7.71493068896234e-06,6.451820127040264e-07,4.6498895244440064e-05
58,4.2718706130981445,6.864198667244636e-07,1.4496494031845941e-06,2.4028486222960055e-07,2.6099187380168587e-06,0.00039916043169796467,2.52056679528323e-06,7.25319841876626e-06,7.501861546188593e-06,3.288462266937131e-06
59,5.8525190353393555,1.0547801139182411e-05,8.432858521700837e-06,2.187881364079658e-06,6.587730604223907e-05,1.1806705515482463e-05,3.4259673498127086e-07,1.466924004489556e-08,2.819165842993243e-07,3.964761106090009e-07
60,4.872998237609863,4.675612217397429e-07,0.00012035390682285652,2.6890852495853323e-06,0.000901543942745775,7.469246611435665e-06,1.7908954532686039e-06,4.1552506445441395e-05,2.578687053755857e-05,4.156479917583056e-05
61,5.467747688293457,2.710238732106518e-06,0.0001082653398043476,8.349979907507077e-08,3.1279073482437525e-06,2.9296008506207727e-05,1.2266588100828812e-07,1.0714156815083697e-05,6.444544123951346e-05,2.6953443921229336e-06
62,4.539392471313477,3.89521119359415e-06,1.6810690794955008e-05,0.00046703426050953567,2.0650281840062235e-07,0.0001853133726399392,0.00015553674893453717,1.7195134205394424e-08,5.274767318041995e-06,3.547031883499585e-05
63,4.639679908752441,2.088183919113362e-06,1.72494992511929e-07,8.539816917618737e-06,4.105604602955282e-05,8.70806786679168e-07,6.91961872689717e-07,4.227177612392552e-07,8.810872031972394e-08,5.948828629698255e-08
64,4.46497917175293,3.1009790291136596e-06,3.438818021095358e-05,1.2100150570404367e-07,1.2435843927960377e-05,7.825250941095874e-05,7.995573469088413e-06,1.613041604286991e-06,2.2604149307881016e-06,1.8680133507587016e-05
65,5.51261043548584,4.502567207964603e-10,5.238689482212067e-10,1.8983904510605498e-06,5.9070334827993065e-06,6.681723607471213e-05,0.0001412175188306719,2.3355421944870614e-05,4.83112034999067e-06,2.9430369977490045e-05
66,5.275869369506836,1.8997048982782871e-06,5.9186290854995605e-06,0.00041794395656324923,0.00013322515587788075,1.2354487353150034e-06,0.00017560971900820732,2.4090297756629298e-08,2.98124223263585e-06,2.7559755835682154e-05
67,5.6494574546813965,1.1233814802835695e-05,3.3620744943618774e-05,0.00028707258752547204,3.169366436850396e-06,0.00022272013302426785,0.00013488697004504502,3.361498102094629e-08,3.171319258399308e-05,0.00010831993859028444
68,3.795905828475952,1.924490788951516e-09,1.9406315914238803e-05,6.660947292402852e-06,2.7397283702157438e-05,8.083385409918264e-07,3.197442310920451e-08,7.0935611802269705e-06,1.2283294381632004e-09,2.9647985684277955e-06
69,2.4909348487854004,3.3518881537020206e-06,0.000320657214615494,0.00010810168896568939,3.7654965581168653e-06,8.409866131842136e-05,2.3560373847431038e-06,1.362141119898297e-07,2.549416421970818e-06,1.321618037763983e-05
70,3.416745901107788,3.791942435782403e-05,3.976178413722664e-05,0.00010931974975392222,2.0717508959933184e-05,0.0003882987075485289,1.5720439705546596e-07,1.2350233191682491e-07,1.5629822883056477e-05,1.8789523892337456e-05
71,4.567434787750244,5.561098987527657e-06,1.1521716260176618e-05,3.370246304257307e-08,8.653422992210835e-05,1.7566026144777425e-06,1.3988140381115954e-05,1.1671104402921628e-05,9.60204715738655e-07,1.0692001524148509e-06
72,4.7370524406433105,1.2105127098038793e-05,4.4511125452117994e-06,7.380892384389881e-06,1.8099417502526194e-05,4.0553467783865926e-07,5.716219220630592e-06,3.129567630821839e-05,1.4403139175556134e-05,0.00015677018382120878
73,4.560611724853516,6.455650236603105e-07,1.5117307157197502e-06,1.0473598194948863e-05,1.9653271010611206e-06,2.7615046747087035e-06,1.9653271010611206e-06,8.76563717611134e-06,7.572553386125946e-06,3.1405695608555106e-06
74,5.439389705657959,2.9721923056058586e-06,2.912334275606554e-05,5.644586781272665e-05,2.036954782624889e-07,1.712890480121132e-05,8.460574463242665e-06,1.4675015336251818e-06,5.221241735853255e-06,8.90596038516378e-06
75,5.473368167877197,7.531525625381619e-09,3.8010504795238376e-05,3.260280573158525e-05,3.267363354098052e-05,1.7014281183946878e-06,5.743613201047992e-06,0.00011027407890651375,3.2789569104352267e-06,8.599840839451645e-10
76,3.8525969982147217,2.6080693714902736e-05,1.856079165918345e-07,3.8035293528082548e-06,2.0930754544679075e-05,1.0407346053398214e-05,2.2714634440035297e-07,7.98508117441088e-05,2.355305468881852e-06,1.693997546681203e-05
77,4.564572334289551,1.5223022273858078e-06,0.00020076670625712723,5.815833901579026e-06,3.272544199717231e-05,1.8030510773314745e-07,7.32766930013895e-05,2.4877319447114132e-05,3.048303824471077e-06,6.138957542134449e-05
78,5.232602596282959,5.840007361257449e-06,3.1175746698863804e-05,3.940777730804257e-07,1.178705133497715e-07,1.2283295291126706e-05,3.881108114001108e-06,1.1510792319313623e-10,2.0022653188789263e-06,1.5344591020038933e-07
79,3.8597075939178467,3.3031785733328434e-06,3.74793671653606e-08,3.0437354325840715e-07,1.20173581308336e-07,6.826876870036358e-06,7.688464393140748e-06,1.200193310069153e-06,1.2712143870885484e-06,4.455569069250487e-05
80,4.47567081451416,5.11500911670737e-06,3.5011744330404326e-05,1.4590140381187666e-05,8.623729854662088e-07,8.901356341084465e-05,2.2482436179416254e-06,8.208189683500677e-07,1.4842572454654146e-05,0.0001333848194917664
81,4.157742977142334,7.847944516470307e-08,6.30520298727788e-05,3.717534809766221e-06,2.5304179871454835e-06,0.00011627730418695137,0.00033589632948860526,3.5926461805502186e-08,9.146630873146933e-06,7.426782394759357e-05
82,4.704164505004883,2.7735264666262083e-05,7.84508870310674e-07,8.715634612599388e-05,2.095770469168201e-06,8.781174074101727e-06,0.00012025975593132898,9.87890234682709e-06,3.200853825546801e-06,8.643244655104354e-06
83,3.450718641281128,1.7269309182665893e-07,2.8422524337656796e-05,6.355282675940543e-05,1.5201102542050648e-05,0.00017941514670383185,2.932182360382285e-05,1.3064003496765508e-06,3.2036246011557523e-07,4.1092724131885916e-05
84,4.464402198791504,3.477000518614659e-06,0.00022870181419420987,6.253863375604851e-06,7.864950748626143e-05,7.946779305711971e-07,2.0436320482986048e-05,9.213088560500182e-06,2.1899977582506835e-06,7.6766409620177e-05
85,4.557785987854004,3.3725893445080146e-05,0.00024692012812010944,2.0520474208751693e-11,3.684656348923454e-07,0.0001383479975629598,0.00010155553900403902,6.959580332477344e-06,6.538449724757811e-06,5.76632487536699e-07
86,4.375149726867676,1.3727208170166705e-07,6.1104074120521545e-06,1.0456630661792587e-05,0.00016404091729782522,2.909504109993577e-05,1.0058057341666427e-05,3.248806024203077e-06,2.089804365823511e-05,1.7366544852848165e-05
87,4.548024654388428,2.159059022233123e-06,2.8022283004247583e-05,3.929164449800737e-06,5.82440520702221e-07,6.520946271848516e-07,0.0006486732745543122,2.8146105250925757e-05,4.9587697503739037e-08,2.0086463337065652e-05
88,3.376490831375122,5.490482635650551e-06,5.388170393416658e-06,3.860468495986424e-06,2.0737388695124537e-06,8.272251579910517e-05,4.158017327426933e-05,1.2199877346574795e-05,6.175250746309757e-07,2.7402275009080768e-05
89,4.718361854553223,1.235191029991256e-05,3.166487658745609e-05,1.1808343515440356e-05,1.4176770264384686e-06,2.1102919163240585e-06,7.151589898057864e-07,2.387614586041309e-06,4.553299959297874e-08,4.685399107984267e-05
90,3.6845786571502686,7.976706910994835e-06,5.321964181348449e-06,9.456380212213844e-06,8.141854777932167e-06,5.3572234719467815e-06,5.2038230933249e-06,4.377976438263431e-06,9.327784027846064e-06,1.588345185155049e-05
91,3.3395493030548096,1.0595864296192303e-05,2.9443302992149256e-05,0.00037771646748296916,2.712839159357827e-05,2.20342599277501e-06,7.552231409135857e-07,2.8769305572495796e-05,1.7022503016050905e-05,7.213442586362362e-06
92,4.021987438201904,7.596190698677674e-06,9.999980829888955e-05,4.02503786745001e-07,2.0930754544679075e-05,3.940514943678863e-06,8.768461157160345e-08,0.00010921507055172697,1.6187053915928118e-05,5.7756551541388035e-06
93,2.814648389816284,2.012399363593431e-06,1.47444143294706e-06,5.357435384212295e-07,3.3737487683538347e-06,6.021154604241019e-06,5.7150787142745685e-06,7.04285184838227e-06,1.2273269021534361e-05,0.00012614484876394272
94,4.024131774902344,8.117382321870537e-08,7.85353790888621e-07,4.836361767956987e-06,5.184347173781134e-09,2.992652662214823e-05,1.5028695088403765e-07,8.517536116414703e-06,7.151589898057864e-07,3.233652751077898e-05
95,3.7627151012420654,2.2172484648308455e-07,3.901802301697899e-06,8.215103298425674e-05,8.945499985202332e-07,3.9177622966235504e-05,3.253205431974493e-05,4.6028617362026125e-05,7.708311386522837e-06,9.094947017729282e-09
96,3.9103641510009766,1.1213048310310114e-05,9.508823950454826e-09,7.063113571348367e-06,5.187519491300918e-06,2.2058122340240516e-05,1.53819712522818e-07,1.5102727957128081e-07,9.211640872308635e-08,0.0002893067430704832
97,3.3288018703460693,5.2670748118544e-07,1.6445146684418432e-05,1.2861491995863616e-05,7.465871749445796e-05,0.00027279305504634976,3.940777730804257e-07,1.8775055650621653e-05,6.546988061018055e-06,9.323741778644035e-09
98,4.004210948944092,8.465054861517274e-07,0.0002831194142345339,2.827665184668149e-06,7.701692084083334e-08,2.4075256078504026e-05,0.00011686421203194186,3.4636764212336857e-06,5.137681910127867e-06,6.396570825017989e-06
99,3.4772915840148926,2.6841058797799633e-07,4.5961351133883e-06,8.320895972246944e-07,7.209370232885703e-05,6.494019544334151e-07,3.0569032105631777e-07,2.889743200285011e-08,3.359749825904146e-06,8.28259999252623e-06
100,1.807857871055603,5.008801508665783e-06,2.9533932320191525e-05,1.9453239019640023e-08,5.3671606110583525e-06,2.2352473649789317e-07,3.247224594815634e-05,8.419016921834555e-06,4.961955710314214e-06,2.0287850929889828e-05
