,Const,Gęstość 1 + x*0.3,Gęstość 1 - x*0.3,Gęstość x,Gęstość -x
37,1.6054947991506197e-05,2.414784103166312e-05,9.392934998686542e-07,0.00010008087701862678,2.619527185743209e-05
38,2.7828256861539558e-05,1.1726663160516182e-06,4.079066275153309e-05,0.00023625556787010282,0.00014674437989015132
39,7.271188451341004e-08,1.7581816791789606e-05,1.903213342302479e-05,2.699692231544759e-05,7.78649264248088e-05
40,3.04715631500585e-05,4.371991963125765e-06,2.168793071177788e-05,9.63197453529574e-05,6.598185109396582e-07
41,7.90008925832808e-05,4.871028977504466e-06,0.00010244646546198055,1.4210854715202004e-10,0.00015009041817393154
42,6.754027026545373e-07,1.3330837646208238e-05,2.8461372494348325e-06,4.3119245674461126e-05,3.153353463858366e-05
43,5.121025242260657e-05,1.4370585631695576e-05,9.681643859948963e-07,8.942995918914676e-06,1.6478035831823945e-05
44,2.192618921981193e-07,3.033484063053038e-05,1.575827468514035e-07,8.724094368517399e-05,5.8711616475193296e-06
45,0.0006546865333802998,7.710519867032417e-07,7.6053925113228615e-06,0.00013754713290836662,0.0006061001913622022
46,2.4394694264628924e-06,5.459241947392002e-08,4.550924131763168e-05,0.00013669839245267212,2.8905020371894352e-05
47,1.9532559235813096e-05,1.388667101309693e-07,1.026251084113028e-06,7.274295057868585e-05,1.7780314010451548e-05
48,1.1962871212745085e-05,3.058302581848693e-06,0.00016940967179834843,9.765339200384915e-05,4.19808566221036e-05
49,1.5193666513368953e-05,2.7936528567806818e-05,0.0001318253780482337,2.131124119841843e-06,3.6498117879091296e-06
50,1.6855688045325223e-07,1.497692664997885e-06,1.8081664165947586e-06,1.5948131704135449e-07,1.6087446056189947e-05
51,2.5056011509150267e-05,0.0010695591336116195,8.488337698508985e-06,2.135999693564372e-06,6.144562939880416e-05
52,2.651682962095947e-08,4.581834218697622e-06,3.679021119751269e-06,9.9124365078751e-05,0.00023907101422082633
53,5.695716254194849e-08,5.5504042393295094e-05,4.422988695296226e-06,1.4932724297977984e-05,9.828011570789386e-06
54,3.845867104246281e-05,0.00013099452189635485,2.827665184668149e-06,9.85318110906519e-05,2.824738658091519e-05
55,3.5863224638887914e-06,4.3122374336235225e-05,7.045528036542237e-05,6.396402750397101e-05,1.6740383216529153e-05
56,0.00023826070537324995,4.805951539310627e-05,4.2473529902054e-05,1.766789523571788e-07,3.021677548531443e-05
57,3.4511322155594826e-07,6.084903361625038e-05,2.538768740123487e-06,2.8290485715842806e-05,6.330218457151204e-05
58,2.1149477106519043e-05,1.6362104361178353e-05,7.191971462816582e-07,4.544814510154538e-05,4.3307321902830154e-05
59,4.3870837544091046e-05,4.153452209720854e-06,1.396496645611478e-05,4.6570457925554365e-05,3.6589269711839734e-06
60,8.950912160798907e-05,2.7710216272680555e-06,5.75962258153595e-06,7.919597555883229e-05,7.482283308490878e-06
61,7.699046363995876e-06,2.4023736386880046e-06,0.0001524950930615887,3.8072503230068833e-06,2.6327226805733517e-05
62,4.9598320401855744e-06,9.36522724259703e-07,0.0001643831201363355,6.326044967863709e-07,7.610356988152489e-05
63,1.5227141375362407e-05,2.0090183170395903e-06,6.539668447658187e-06,0.00015609625552315265,0.0003113755665253848
64,8.150020221364684e-06,3.3693709156068508e-06,7.785286470607389e-06,1.2911131307191681e-05,2.405330633337144e-06
65,6.922792090335861e-05,2.00160029635299e-05,6.830614438513294e-06,3.5565849429985974e-06,5.782629523309879e-05
66,1.9370622794667725e-07,5.558223392654327e-07,7.548952908109641e-06,1.0982717867591418e-05,1.0232719432679005e-05
67,2.615379912640492e-07,2.7424746804172173e-05,2.617819063743809e-07,3.0342722311615944e-05,5.278053777146852e-06
68,7.199362244136864e-06,8.931073534768075e-05,6.151292473077774e-05,0.00018576154252514243,2.0867539205937646e-05
69,8.154104762070347e-06,3.961758920922875e-09,1.5619756368323578e-06,6.488554845418548e-06,1.919473652378656e-05
70,1.531658745079767e-05,0.00044491011067293584,6.513247399198008e-07,6.31202055956237e-05,3.0458068067673594e-08
71,5.7204302720492706e-05,5.4047864068706986e-06,1.1967819091296406e-07,2.945624328276608e-05,2.4253395167761482e-06
72,3.775682216655696e-06,8.186816558009014e-06,0.00011826533591374755,2.178018121412606e-08,1.1623910722846631e-07
73,0.00015238323248922825,5.1709659601328894e-05,2.512288665457163e-05,0.00028484707581810653,7.4029317147505935e-06
74,5.251794846117264e-06,8.307320058520418e-06,8.423167855653446e-06,4.0441194869345054e-05,7.718896313235746e-07
75,0.0001845676451921463,3.5385173191571084e-07,3.604056928452337e-07,0.00029631564393639565,1.7595815734239295e-05
76,3.898035629390506e-06,2.9222578632470686e-06,7.609940803376958e-05,3.211456350982189e-05,2.6542973500909284e-05
77,2.5576635380275548e-05,2.7283240342512727e-06,6.374683289323002e-05,2.893835880968254e-05,0.00012462312588468194
78,8.294819053844549e-07,2.3385041458823252e-06,1.3102180673740804e-06,1.6422418411821127e-06,0.00062331318622455
79,3.182113232469419e-06,1.4043480405234732e-05,8.006363714230247e-06,2.0744255380122922e-06,5.6231165217468515e-06
80,7.15562237019185e-07,0.00020887352002318949,5.30173783772625e-05,6.319620297290385e-06,6.239116601136629e-07
81,4.1617076931288466e-05,1.2326784599281382e-05,1.8970767996506765e-06,7.244636890391121e-07,9.344933641841635e-05
82,1.1208258911210578e-05,1.5805044313310646e-06,4.391955371829681e-06,7.076781912473962e-05,1.1195490515092388e-05
83,2.592998953332426e-06,0.00018346802971791476,1.2298340152483433e-05,1.0771036613732576e-06,2.7417299861554056e-06
84,1.0100444569616229e-07,2.2687372620566748e-05,2.9824881494278088e-05,1.4588317753805313e-07,0.00017023614782374352
85,6.230036433407804e-06,1.5739351511001587e-07,2.3007401068753097e-06,2.2311913198791444e-05,5.879252285012626e-08
86,2.7805549507320393e-06,1.4548209037457127e-06,7.817660662112758e-05,2.8397053029038943e-06,3.541070327628404e-05
87,3.021721113327658e-06,9.555378710501827e-07,2.8267662855796516e-05,0.0001165911671705544,7.655446097487584e-06
88,1.7454085536883213e-05,2.1894940800848417e-05,5.815833901579026e-06,2.5607998395571485e-05,3.777568417717703e-05
89,3.466338966973126e-06,0.00025700146215967834,1.3727209079661407e-05,4.3019107920372335e-07,1.767362846294418e-06
90,2.1907035261392593e-06,1.6859142988323583e-06,0.0010341916931793094,1.0273945008520968e-05,2.9793638532282785e-05
91,1.721782609820366e-05,1.4427681662709801e-06,3.1442563340533525e-05,8.733004506211728e-05,4.903295848635025e-05
92,7.232466714413022e-07,7.42431666367338e-07,0.0002769910206552595,0.0002720453485380858,0.0001392355770803988
93,3.1890675018075854e-05,1.3428513057078817e-07,1.482971401856048e-05,0.00018426978203933686,0.00021607409871648997
94,3.4159267670474946e-05,2.8873118935734965e-06,1.832937959989067e-05,7.3214209805883e-06,2.06069671548903e-05
95,1.2117134247091599e-06,5.4197411373024806e-05,0.00010526486585149541,1.129623251472367e-05,5.7413668400840834e-05
96,9.011573638417758e-06,7.478649786207825e-05,2.306529950146796e-06,1.5058735698403325e-06,3.933596599381417e-05
97,7.151589898057864e-07,1.3674258525497862e-07,0.00018801046826411039,6.951784598641098e-05,0.00010027657117461786
98,5.768135451944545e-05,7.688464393140748e-06,2.1064037980522698e-07,7.439526234520599e-05,0.0004279562272131443
99,1.9280705600976944e-06,6.481345189968124e-05,9.350926848128438e-05,4.81686697639816e-07,5.222872277954593e-05
100,0.00023577209503855556,7.513328455388546e-05,0.00015339735546149313,3.3921664908120874e-06,0.00039584256592206657
