,layers=1,layers=2,layers=3,layers=4,layers=5,layers=6,layers=7,layers=8,layers=9,layers=10,layers=11,layers=12,layers=13,layers=14,layers=15,layers=16,layers=17,layers=18,layers=19,layers=20
0,14.459434509277344,9.30618953704834,12.68148422241211,10.244943618774414,7.032965183258057,7.1105055809021,8.734254837036133,10.233613967895508,13.869235038757324,8.319353103637695,9.197336196899414,12.899096488952637,12.00054931640625,14.163092613220215,7.308061122894287,10.497209548950195,10.780609130859375,9.878902435302734,10.321715354919434,9.939120292663574
1,4.288671970367432,5.036731243133545,5.707823276519775,5.661677360534668,5.123166561126709,6.146295070648193,5.51995849609375,4.777475833892822,6.245606899261475,5.181643962860107,5.115523815155029,5.330745697021484,5.191674709320068,5.343617916107178,5.0467119216918945,5.677604675292969,5.424265384674072,5.2207841873168945,5.126705169677734,4.679878234863281
2,3.124579429626465,4.063835144042969,4.454370498657227,4.846973419189453,5.926295757293701,5.687901496887207,5.468472480773926,6.533568859100342,5.70552921295166,4.9044671058654785,6.048773765563965,4.791595458984375,5.257901191711426,5.449420928955078,5.945261001586914,5.037766933441162,4.863420009613037,4.43421745300293,3.9991791248321533,4.530189514160156
3,0.13530419766902924,0.518028974533081,3.9840428829193115,4.436985969543457,4.773854732513428,6.466214656829834,6.354714870452881,5.66458797454834,4.4522294998168945,4.17371940612793,5.033374786376953,6.600381374359131,5.217292785644531,6.660730838775635,4.365699291229248,4.365285873413086,5.098464488983154,4.788399696350098,4.056469917297363,5.654318332672119
4,0.00020006464910693467,5.2449504437390715e-05,0.5506548881530762,4.095864295959473,4.869655609130859,4.186452388763428,4.712364196777344,5.292389869689941,6.432522773742676,5.2633867263793945,5.731112003326416,5.242358684539795,5.150524139404297,4.438485145568848,5.858966827392578,4.8323211669921875,5.292880535125732,5.364823818206787,5.411172389984131,5.810808181762695
5,3.1627321732230484e-05,0.002279105829074979,1.0456630661792587e-05,0.2236805409193039,3.0691442489624023,4.392359256744385,4.493566513061523,5.0915985107421875,4.924847602844238,3.132866621017456,5.768187046051025,4.611688613891602,5.133843421936035,5.235965251922607,6.2882304191589355,4.384729385375977,3.55914044380188,4.618503093719482,5.92358922958374,5.236379146575928
6,7.39125925974804e-06,0.0005973509978502989,3.829612978734076e-06,4.547064600046724e-05,0.2270527333021164,2.8720622062683105,4.018961429595947,4.031170845031738,4.205726146697998,4.434611797332764,4.499146938323975,5.101914882659912,4.983360290527344,5.159151554107666,4.204329967498779,3.87524151802063,3.7576241493225098,3.901718854904175,4.234160900115967,5.8034868240356445
7,1.040580741573649e-07,4.9874623073264956e-05,2.449907469781465e-06,3.7341021652537165e-06,0.000617564597632736,0.7202188968658447,2.7138376235961914,4.334909915924072,2.6887366771698,3.085282325744629,4.239333629608154,5.207179546356201,4.683560848236084,4.105319499969482,4.321394443511963,3.9930481910705566,4.504202365875244,4.439727306365967,4.859982967376709,5.13931131362915
8,1.6849815438035876e-05,2.1695818759326357e-06,0.0002179073926527053,0.00039658285095356405,8.261846232926473e-05,0.0021402190905064344,0.3917711675167084,2.9190738201141357,3.8144071102142334,3.283653974533081,3.558704137802124,5.615079402923584,4.092671871185303,4.01888370513916,3.8955330848693848,3.4516830444335938,3.4532341957092285,4.007473945617676,3.525269031524658,5.666137218475342
9,8.063676068559289e-05,0.0008620268781669438,2.511490492906887e-06,6.255054813664174e-06,2.6322331905248575e-05,1.090542173187714e-05,0.00021301493688952178,1.4718860387802124,2.3344132900238037,4.349887371063232,3.1583991050720215,4.110932350158691,2.8602325916290283,3.7648208141326904,4.433423042297363,3.3463172912597656,2.7344672679901123,4.412397384643555,4.316650390625,4.629571914672852
10,9.860756108537316e-05,2.361654696869664e-05,1.0731333532021381e-05,5.2542785851983353e-05,5.335172318154946e-06,3.1005587516119704e-05,3.1231684261001647e-07,0.0023726513609290123,2.3313472270965576,3.6199791431427,3.0862185955047607,4.161960601806641,1.6381481885910034,3.9800872802734375,4.635802745819092,2.9478836059570312,4.01961088180542,4.080657482147217,4.318929672241211,3.7401063442230225
11,8.92026218934916e-05,1.7854787074611522e-05,5.229077260082704e-07,1.6953714521150687e-07,5.106362732476555e-05,0.0002519582922104746,9.360612125419721e-07,0.0002298064500791952,0.0005704710492864251,2.697100877761841,2.6135430335998535,4.436021327972412,3.688552141189575,2.37341046333313,3.126469373703003,2.973022937774658,1.5655436515808105,4.462948799133301,3.4432342052459717,4.053843021392822
12,7.25316276657395e-05,2.6314990464015864e-05,0.0001456719619454816,2.6080693714902736e-05,6.524026684928685e-05,6.64319159113802e-05,8.273118874058127e-05,3.0934261303627864e-06,9.927157407219056e-07,0.26023316383361816,1.2806347608566284,2.818145275115967,2.3534603118896484,2.8257203102111816,3.059527635574341,2.4356584548950195,2.318943977355957,3.1465461254119873,3.9117209911346436,4.781955718994141
13,1.8532042304286733e-05,2.571669597273285e-07,3.6307064874563366e-06,3.584046623927861e-07,0.0004135202616453171,1.686351970420219e-05,3.7223807680675236e-07,2.0580999262165278e-05,7.312391971936449e-06,7.953156455187127e-05,0.5865533351898193,3.0417582988739014,1.3564207553863525,2.0034799575805664,3.9306819438934326,1.681045413017273,1.6014597415924072,2.899310350418091,3.619786024093628,5.089041233062744
14,2.8725844458676875e-07,2.1224102965788916e-05,0.00021777367510367185,5.216884346737061e-08,1.7308963151663193e-07,4.737253220810089e-06,5.171309021534398e-05,0.0006028644856996834,1.2122384305257583e-06,8.80355219123885e-05,2.23006554733729e-05,1.6957134008407593,0.48032036423683167,1.8080790042877197,3.186448812484741,1.3685535192489624,2.048356294631958,2.1677441596984863,2.0007946491241455,3.136474370956421
15,7.894767804828007e-06,0.00020690033852588385,5.103296280140057e-05,2.7932915145356674e-06,6.17150476500683e-07,0.00012994334974791855,4.4079588406020775e-06,2.5020219254656695e-05,4.1746375245566014e-09,5.119319030200131e-05,7.489788549719378e-05,0.1937391757965088,0.10630054771900177,0.4613875448703766,2.3609185218811035,0.803909957408905,1.1264053583145142,1.4920215606689453,2.4634087085723877,3.254795789718628
16,3.306730286567472e-05,6.148184183984995e-10,2.4654256776557304e-05,3.748609742615372e-05,1.2482972124416847e-05,6.163564194139326e-06,5.253241397440434e-07,9.397555800205737e-07,2.0665454940171912e-05,3.3152363698718545e-07,9.93190951703582e-07,8.197824354283512e-05,9.194282029056922e-06,0.4379958212375641,2.08078670501709,0.036121588200330734,0.5103931427001953,0.8036622405052185,1.714795470237732,3.114058017730713
17,2.213657535321545e-05,4.6025379560887814e-05,4.72791725769639e-08,2.1879324776818976e-05,3.866594852297567e-05,0.0014519918477162719,2.550939370848937e-06,1.8274300828124979e-07,6.504014891106635e-05,2.0758766083872615e-07,1.6485779497088515e-07,0.0006958322483114898,1.299694395129336e-05,0.000546158233191818,0.8006618618965149,0.0031117734033614397,0.18428033590316772,0.601961612701416,1.18427312374115,2.9824275970458984
18,2.538407534302678e-05,1.1778868611145299e-05,7.587079744553193e-05,6.934443717909744e-06,2.9827486287103966e-05,1.359150974167278e-05,0.00042652711272239685,1.1901926200152957e-07,1.6845900972839445e-05,4.394954430608777e-06,1.0370460586273111e-05,3.984177055826876e-06,6.823139756306773e-06,3.5167096939403564e-05,0.3948950469493866,0.0006022441084496677,0.029537325724959373,0.1136077418923378,0.639344334602356,3.0596725940704346
